year,site,block,plot,subplot,treatment,species,value,dataset_id,treatment_type,design,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment
2009,Ridge,7,B,disturbance,hardwood_management_disturbance,Lasius umbratus,21,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Ridge,7,B,exclosure,hardwood_management_exclosure,Myrmica punctiventris,6,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Ridge,7,B,exclosure,hardwood_management_exclosure,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Ridge,7,B,exclosure,hardwood_management_exclosure,Formica subsericea,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,A,control,girdle_control,Camponotus pennsylvanicus,4,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,A,control,girdle_control,Stenamma brevicorne,2,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,A,disturbance,girdle_disturbance,Camponotus pennsylvanicus,5,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,A,exclosure,girdle_exclosure,Camponotus pennsylvanicus,3,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,B,control,girdle_control,Aphaenogaster picea,5,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,B,disturbance,girdle_disturbance,Aphaenogaster picea,4,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,B,exclosure,girdle_exclosure,Lasius interjectus,5,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,B,exclosure,girdle_exclosure,Lasius umbratus,3,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,1,B,exclosure,girdle_exclosure,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,control,log_control,Camponotus pennsylvanicus,6,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,control,log_control,Aphaenogaster picea,5,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,disturbance,log_disturbance,Camponotus pennsylvanicus,7,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,disturbance,log_disturbance,Aphaenogaster picea,3,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,disturbance,log_disturbance,Formica subsericea,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,exclosure,log_exclosure,Stenamma schmittii,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,exclosure,log_exclosure,Aphaenogaster picea,5,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,exclosure,log_exclosure,Stenamma impar,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,A,exclosure,log_exclosure,Tapinoma sessile,1,ellison_2018,manipulated community,AI,T4,3,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2009,Valley,2,B,control,log_control,Camponotus pennsylvanicus,5,ellison_2018,manipulated community,AC,T4,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
