"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Festuca ovina","count",54,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Galium sterneri","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Helianthemum nummularium","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Helictotrichon pratense","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Koeleria macrantha","count",19,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Lotus corniculatus","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Pimpinella saxifraga","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Sanguisorba minor","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C7",NA,NA,"dry","manipulated climate","AI","T2",NA,"Thymus polytrichus","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Agrostis","count",18,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Anthoxanthum odoratum","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Briza media","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Campanula rotundifolia","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Carex caryophyllea","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Carex flacca","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Carex panicea","count",17,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Carex pulicaris","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Festuca ovina","count",77,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Helianthemum nummularium","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Helictotrichon pratense","count",8,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Hypericum pulchrum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Koeleria macrantha","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Linum catharticum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Lotus corniculatus","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Potentilla erecta","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Sanguisorba minor","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Scabiosa columbaria","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"C","C8",NA,NA,"wet","manipulated climate","AI","T2",NA,"Viola riviniana","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T2",NA,"Agrostis","count",19,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T2",NA,"Anthoxanthum odoratum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T2",NA,"Campanula rotundifolia","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",1995,NA,NA,"D","D1",NA,NA,"warm","manipulated climate","AI","T2",NA,"Carex caryophyllea","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
