lakeid,lakename,year4,daynum,sampledate,old_taxon_code,taxon_code,division,taxon_name,concentration,class,gal_dimension,mean_individ_vol,mean_individ_biovol,total_vol,total_biovol 
"T","Tuesday Lake",1984,197,1984-07-15,"CO2",2151,"Chlorophyte","Closteriopsis longissima",0.143,"C",110.000,276.000,276.000,0.004,0.004
"T","Tuesday Lake",1984,190,1984-07-08,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.061,"C",56.700,142.000,142.000,0.001,0.001
"T","Tuesday Lake",1984,190,1984-07-08,"CO2",2151,"Chlorophyte","Closteriopsis longissima",0.150,"C",110.000,276.000,276.000,0.004,0.004
"T","Tuesday Lake",1984,183,1984-07-01,"DI",1400,"Chrysophyte","Diceras sp.",0.020,"C",106.000,153.000,153.000,0.000,0.000
"T","Tuesday Lake",1984,183,1984-07-01,"DV",1412,"Chrysophyte","Dinobryon sociale",0.184,"Y",24.300,641.000,89.600,0.012,0.002
"T","Tuesday Lake",1984,190,1984-07-08,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.132,"Y",126.000,831340.000,52245.000,10.974,0.690
"T","Tuesday Lake",1984,190,1984-07-08,"T",1331,"Diatom","Tabellaria fenestrata",3.238,"E",6.940,175.000,175.000,0.057,0.057
"T","Tuesday Lake",1984,183,1984-07-01,"T",1331,"Diatom","Tabellaria fenestrata",1.786,"E",6.940,175.000,175.000,0.031,0.031
"T","Tuesday Lake",1984,183,1984-07-01,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.002,"Y",56.000,91847.000,22080.000,0.016,0.004
"T","Tuesday Lake",1984,183,1984-07-01,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.184,"C",56.700,142.000,142.000,0.003,0.003
"T","Tuesday Lake",1984,183,1984-07-01,"CO2",2151,"Chlorophyte","Closteriopsis longissima",0.451,"C",110.000,276.000,276.000,0.012,0.012
"T","Tuesday Lake",1984,183,1984-07-01,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",0.066,"C",25.100,1524.000,1524.000,0.010,0.010
"T","Tuesday Lake",1984,183,1984-07-01,"DB",1120,"Chrysophyte","Dinobryon sp.",0.262,"Y",69.800,2442.000,203.000,0.064,0.005
"T","Tuesday Lake",1984,183,1984-07-01,"RZ",1260,"Diatom","Rhizolenia sp.",0.081,"T",92.900,686.000,372.000,0.006,0.003
"T","Tuesday Lake",1984,183,1984-07-01,"MS",1180,"Chrysophyte","Mallomonas sp.",0.204,"Y",16.600,1410.000,1410.000,0.029,0.029
"T","Tuesday Lake",1984,183,1984-07-01,"ML",1180,"Chrysophyte","Mallomonas sp.",0.480,"Y",29.300,1032.000,1032.000,0.050,0.050
"T","Tuesday Lake",1984,176,1984-06-24,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.003,"Y",56.000,91847.000,22080.000,0.024,0.006
"T","Tuesday Lake",1984,176,1984-06-24,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.421,"C",56.700,142.000,142.000,0.006,0.006
"T","Tuesday Lake",1984,176,1984-06-24,"CO2",2151,"Chlorophyte","Closteriopsis longissima",1.031,"C",110.000,276.000,276.000,0.028,0.028
"T","Tuesday Lake",1984,176,1984-06-24,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",0.266,"C",25.100,1524.000,1524.000,0.041,0.041
"T","Tuesday Lake",1984,176,1984-06-24,"DB",1120,"Chrysophyte","Dinobryon sp.",0.288,"Y",69.800,2442.000,203.000,0.070,0.006
"T","Tuesday Lake",1984,176,1984-06-24,"RZ",1260,"Diatom","Rhizolenia sp.",0.503,"T",92.900,686.000,372.000,0.035,0.019
"T","Tuesday Lake",1984,176,1984-06-24,"MS",1180,"Chrysophyte","Mallomonas sp.",0.105,"Y",16.600,1410.000,1410.000,0.015,0.015
"T","Tuesday Lake",1984,176,1984-06-24,"ML",1180,"Chrysophyte","Mallomonas sp.",0.172,"Y",29.300,1032.000,1032.000,0.018,0.018
"T","Tuesday Lake",1984,176,1984-06-24,"DI",1400,"Chrysophyte","Diceras sp.",0.035,"C",106.000,153.000,153.000,0.001,0.001
"T","Tuesday Lake",1984,176,1984-06-24,"DV",1412,"Chrysophyte","Dinobryon sociale",0.283,"Y",24.300,641.000,89.600,0.018,0.003
"T","Tuesday Lake",1984,183,1984-07-01,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.083,"Y",126.000,831340.000,52245.000,6.917,0.435
"T","Tuesday Lake",1984,176,1984-06-24,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.041,"Y",126.000,831340.000,52245.000,3.375,0.212
"T","Tuesday Lake",1984,176,1984-06-24,"T",1331,"Diatom","Tabellaria fenestrata",0.361,"E",6.940,175.000,175.000,0.006,0.006
"T","Tuesday Lake",1984,169,1984-06-17,"RZ",1260,"Diatom","Rhizolenia sp.",0.872,"T",92.900,686.000,372.000,0.060,0.032
"T","Tuesday Lake",1984,169,1984-06-17,"MS",1180,"Chrysophyte","Mallomonas sp.",0.659,"Y",16.600,1410.000,1410.000,0.093,0.093
"T","Tuesday Lake",1984,169,1984-06-17,"ML",1180,"Chrysophyte","Mallomonas sp.",0.200,"Y",29.300,1032.000,1032.000,0.021,0.021
"T","Tuesday Lake",1984,169,1984-06-17,"AT",1021,"Diatom","Asterionella formosa",0.056,"T",134.000,1120.000,1120.000,0.006,0.006
"T","Tuesday Lake",1984,169,1984-06-17,"DI",1400,"Chrysophyte","Diceras sp.",0.116,"C",106.000,153.000,153.000,0.002,0.002
"T","Tuesday Lake",1984,169,1984-06-17,"DV",1412,"Chrysophyte","Dinobryon sociale",0.928,"Y",24.300,641.000,89.600,0.059,0.008
"T","Tuesday Lake",1984,169,1984-06-17,"DP",2211,"Chlorophyte","Dictyosphaerium pulchellum",0.078,"C",23.300,407.000,407.000,0.003,0.003
"T","Tuesday Lake",1984,162,1984-06-10,"DV",1412,"Chrysophyte","Dinobryon sociale",1.062,"Y",24.300,641.000,89.600,0.068,0.010
"T","Tuesday Lake",1984,169,1984-06-17,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.036,"Y",126.000,831340.000,52245.000,2.960,0.186
"T","Tuesday Lake",1984,169,1984-06-17,"T",1331,"Diatom","Tabellaria fenestrata",0.515,"E",6.940,175.000,175.000,0.009,0.009
"T","Tuesday Lake",1984,169,1984-06-17,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.002,"Y",56.000,91847.000,22080.000,0.018,0.004
"T","Tuesday Lake",1984,169,1984-06-17,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.942,"C",56.700,142.000,142.000,0.013,0.013
"T","Tuesday Lake",1984,169,1984-06-17,"CO2",2151,"Chlorophyte","Closteriopsis longissima",2.307,"C",110.000,276.000,276.000,0.064,0.064
"T","Tuesday Lake",1984,169,1984-06-17,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",1.700,"C",25.100,1524.000,1524.000,0.259,0.259
"T","Tuesday Lake",1984,169,1984-06-17,"DB",1120,"Chrysophyte","Dinobryon sp.",0.988,"Y",69.800,2442.000,203.000,0.241,0.020
"T","Tuesday Lake",1984,162,1984-06-10,"T",1331,"Diatom","Tabellaria fenestrata",0.579,"E",6.940,175.000,175.000,0.010,0.010
"T","Tuesday Lake",1984,162,1984-06-10,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.001,"Y",56.000,91847.000,22080.000,0.005,0.001
"T","Tuesday Lake",1984,162,1984-06-10,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.707,"C",56.700,142.000,142.000,0.010,0.010
"T","Tuesday Lake",1984,162,1984-06-10,"CO2",2151,"Chlorophyte","Closteriopsis longissima",1.732,"C",110.000,276.000,276.000,0.048,0.048
"T","Tuesday Lake",1984,162,1984-06-10,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",0.841,"C",25.100,1524.000,1524.000,0.128,0.128
"T","Tuesday Lake",1984,162,1984-06-10,"DB",1120,"Chrysophyte","Dinobryon sp.",0.334,"Y",69.800,2442.000,203.000,0.082,0.007
"T","Tuesday Lake",1984,162,1984-06-10,"RZ",1260,"Diatom","Rhizolenia sp.",2.345,"T",92.900,686.000,372.000,0.161,0.087
"T","Tuesday Lake",1984,162,1984-06-10,"MS",1180,"Chrysophyte","Mallomonas sp.",0.306,"Y",16.600,1410.000,1410.000,0.043,0.043
"T","Tuesday Lake",1984,162,1984-06-10,"ML",1180,"Chrysophyte","Mallomonas sp.",0.051,"Y",29.300,1032.000,1032.000,0.005,0.005
"T","Tuesday Lake",1984,162,1984-06-10,"AT",1021,"Diatom","Asterionella formosa",0.025,"T",134.000,1120.000,1120.000,0.003,0.003
"T","Tuesday Lake",1984,162,1984-06-10,"DI",1400,"Chrysophyte","Diceras sp.",0.153,"C",106.000,153.000,153.000,0.002,0.002
"T","Tuesday Lake",1984,155,1984-06-03,"DI",1400,"Chrysophyte","Diceras sp.",0.289,"C",106.000,153.000,153.000,0.004,0.004
"T","Tuesday Lake",1984,155,1984-06-03,"DV",1412,"Chrysophyte","Dinobryon sociale",0.532,"Y",24.300,641.000,89.600,0.034,0.005
"T","Tuesday Lake",1984,155,1984-06-03,"DP",2211,"Chlorophyte","Dictyosphaerium pulchellum",0.355,"C",23.300,407.000,407.000,0.014,0.014
"T","Tuesday Lake",1984,162,1984-06-10,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.025,"Y",126.000,831340.000,52245.000,2.037,0.128
"T","Tuesday Lake",1984,148,1984-05-27,"DD1",1127,"Chrysophyte","Dinobryon cyst",0.034,"Y",37.900,1309.000,210.000,0.004,0.001
"T","Tuesday Lake",1984,148,1984-05-27,"DD2",1128,"Chrysophyte","Dinobryon divergens",0.003,"Y",69.600,3156.000,507.000,0.001,0.000
"T","Tuesday Lake",1984,148,1984-05-27,"DC3",1125,"Chrysophyte","Dinobryon cylindricum",0.001,"Y",96.900,4490.000,722.000,0.001,0.000
"T","Tuesday Lake",1984,148,1984-05-27,"DP",2211,"Chlorophyte","Dictyosphaerium pulchellum",0.021,"C",23.300,407.000,407.000,0.001,0.001
"T","Tuesday Lake",1984,155,1984-06-03,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.031,"Y",126.000,831340.000,52245.000,2.569,0.161
"T","Tuesday Lake",1984,155,1984-06-03,"T",1331,"Diatom","Tabellaria fenestrata",3.864,"E",6.940,175.000,175.000,0.068,0.068
"T","Tuesday Lake",1984,155,1984-06-03,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.013,"Y",56.000,91847.000,22080.000,0.118,0.028
"T","Tuesday Lake",1984,155,1984-06-03,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.477,"C",56.700,142.000,142.000,0.007,0.007
"T","Tuesday Lake",1984,155,1984-06-03,"CO2",2151,"Chlorophyte","Closteriopsis longissima",1.166,"C",110.000,276.000,276.000,0.032,0.032
"T","Tuesday Lake",1984,155,1984-06-03,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",0.511,"C",25.100,1524.000,1524.000,0.078,0.078
"T","Tuesday Lake",1984,155,1984-06-03,"DB",1120,"Chrysophyte","Dinobryon sp.",0.067,"Y",69.800,2442.000,203.000,0.016,0.001
"T","Tuesday Lake",1984,155,1984-06-03,"RZ",1260,"Diatom","Rhizolenia sp.",1.287,"T",92.900,686.000,372.000,0.088,0.048
"T","Tuesday Lake",1984,155,1984-06-03,"MS",1180,"Chrysophyte","Mallomonas sp.",0.510,"Y",16.600,1410.000,1410.000,0.072,0.072
"T","Tuesday Lake",1984,155,1984-06-03,"ML",1180,"Chrysophyte","Mallomonas sp.",0.533,"Y",29.300,1032.000,1032.000,0.055,0.055
"T","Tuesday Lake",1984,155,1984-06-03,"AT",1021,"Diatom","Asterionella formosa",0.111,"T",134.000,1120.000,1120.000,0.012,0.012
"T","Tuesday Lake",1984,148,1984-05-27,"DI",1400,"Chrysophyte","Diceras sp.",0.231,"C",106.000,153.000,153.000,0.004,0.004
"T","Tuesday Lake",1984,148,1984-05-27,"DV",1412,"Chrysophyte","Dinobryon sociale",0.181,"Y",24.300,641.000,89.600,0.012,0.002
"T","Tuesday Lake",1984,148,1984-05-27,"T",1331,"Diatom","Tabellaria fenestrata",1.147,"E",6.940,175.000,175.000,0.020,0.020
"T","Tuesday Lake",1984,148,1984-05-27,"SY",1320,"Chrysophyte","Synura sp. (colonial)",0.008,"Y",56.000,91847.000,22080.000,0.073,0.018
"T","Tuesday Lake",1984,148,1984-05-27,"CO1",2151,"Chlorophyte","Closteriopsis longissima",0.882,"C",56.700,142.000,142.000,0.013,0.013
"T","Tuesday Lake",1984,148,1984-05-27,"CO2",2151,"Chlorophyte","Closteriopsis longissima",2.152,"C",110.000,276.000,276.000,0.059,0.059
"T","Tuesday Lake",1984,148,1984-05-27,"AS",2034,"Chlorophyte","Ankistrodesmus setigerus",0.055,"C",25.100,1524.000,1524.000,0.008,0.008
"T","Tuesday Lake",1984,148,1984-05-27,"RZ",1260,"Diatom","Rhizolenia sp.",1.322,"T",92.900,686.000,372.000,0.091,0.049
"T","Tuesday Lake",1984,148,1984-05-27,"MS",1180,"Chrysophyte","Mallomonas sp.",0.386,"Y",16.600,1410.000,1410.000,0.054,0.054
"T","Tuesday Lake",1984,148,1984-05-27,"ML",1180,"Chrysophyte","Mallomonas sp.",0.076,"Y",29.300,1032.000,1032.000,0.008,0.008
"T","Tuesday Lake",1984,148,1984-05-27,"AT",1021,"Diatom","Asterionella formosa",0.021,"T",134.000,1120.000,1120.000,0.002,0.002
"T","Tuesday Lake",1984,148,1984-05-27,"CY",1480,"Chrysophyte","Chrysosphaerella sp.",0.022,"Y",126.000,831340.000,52245.000,1.829,0.115
"R","Peter Lake",1995,248,1995-09-05,,1310,"Diatom","Synedra sp.",195.326,"T",55.000,,137.918,,0.027
"R","Peter Lake",1995,248,1995-09-05,,2185,"Chlorophyte","Cosmarium tenue",130.217,"C",8.800,,136.959,,0.018
"R","Peter Lake",1995,248,1995-09-05,,2462,"Chlorophyte","Quadrigula lacustris",32.554,"C",22.000,,50.152,,0.002
"R","Peter Lake",1995,242,1995-08-30,,1010,"Diatom","Achnanthes sp.",52.087,"T",5.500,,13.792,,0.001
"R","Peter Lake",1995,242,1995-08-30,,1071,"Diatom","Cyclotella sp.",52.087,"T",4.400,,23.404,,0.001
"R","Peter Lake",1995,242,1995-08-30,,1310,"Diatom","Synedra sp.",104.174,"T",33.000,,82.751,,0.009
"R","Peter Lake",1995,242,1995-08-30,,2061,"Chlorophyte","Carteria platyrhyncha",4.384,"C",22.000,,3564.099,,0.016
"R","Peter Lake",1995,242,1995-08-30,,2180,"Chlorophyte","Cosmarium sp.",4.384,"C",22.000,,2139.980,,0.009
"R","Peter Lake",1995,242,1995-08-30,,2185,"Chlorophyte","Cosmarium tenue",52.087,"C",11.000,,267.497,,0.014
"R","Peter Lake",1995,242,1995-08-30,,2363,"Chlorophyte","Oocystis parva",312.521,"C",13.200,,534.615,,0.167
"R","Peter Lake",1995,242,1995-08-30,,2462,"Chlorophyte","Quadrigula lacustris",52.087,"C",22.000,,83.587,,0.004
"R","Peter Lake",1995,242,1995-08-30,,2488,"Chlorophyte","Scenedesmus denticulatus",4.384,"C",11.000,,133.739,,0.001
"R","Peter Lake",1995,248,1995-09-05,,2483,"Chlorophyte","Scenedesmus bijuga",32.554,"C",8.800,,150.456,,0.005
"R","Peter Lake",1995,235,1995-08-23,,1310,"Diatom","Synedra sp.",17.362,"T",33.000,,82.751,,0.001
"R","Peter Lake",1995,235,1995-08-23,,2035,"Chlorophyte","Ankistrodesmus convolutus",34.725,"C",11.000,,22.308,,0.001
"R","Peter Lake",1995,235,1995-08-23,,2080,"Chlorophyte","Chlamydomonas sp.",17.362,"C",11.000,,445.512,,0.008
"R","Peter Lake",1995,235,1995-08-23,,2182,"Chlorophyte","Cosmarium sp. (bumpy)",6.576,"C",17.600,,1095.670,,0.007
"R","Peter Lake",1995,235,1995-08-23,,2185,"Chlorophyte","Cosmarium tenue",17.362,"C",11.000,,267.497,,0.005
"R","Peter Lake",1995,235,1995-08-23,,2231,"Chlorophyte","Elakatothrix gelatinosa",52.087,"C",18.333,,28.256,,0.001
"R","Peter Lake",1995,235,1995-08-23,,2363,"Chlorophyte","Oocystis parva",607.680,"C",13.200,,534.615,,0.325
"R","Peter Lake",1995,235,1995-08-23,,2462,"Chlorophyte","Quadrigula lacustris",69.449,"C",28.050,,76.795,,0.005
"R","Peter Lake",1995,228,1995-08-16,,1180,"Chrysophyte","Mallomonas sp.",26.043,"Y",22.000,,501.201,,0.013
"R","Peter Lake",1995,228,1995-08-16,,1310,"Diatom","Synedra sp.",78.130,"T",55.000,,137.918,,0.011
"R","Peter Lake",1995,228,1995-08-16,,2035,"Chlorophyte","Ankistrodesmus convolutus",26.043,"C",11.000,,50.192,,0.001
"R","Peter Lake",1995,228,1995-08-16,,2080,"Chlorophyte","Chlamydomonas sp.",26.043,"C",6.600,,66.827,,0.002
"R","Peter Lake",1995,228,1995-08-16,,2182,"Chlorophyte","Cosmarium sp. (bumpy)",4.384,"C",17.600,,1095.670,,0.005
"R","Peter Lake",1995,228,1995-08-16,,2185,"Chlorophyte","Cosmarium tenue",26.043,"C",8.800,,136.959,,0.004
"R","Peter Lake",1995,228,1995-08-16,,2280,"Chlorophyte","Gloeocystis sp.",26.043,"C",22.000,,696.113,,0.018
"R","Peter Lake",1995,228,1995-08-16,,2363,"Chlorophyte","Oocystis parva",208.347,"C",13.200,,300.721,,0.063
"R","Peter Lake",1995,228,1995-08-16,,2367,"Chlorophyte","Oocystis pusilla",26.043,"C",13.200,,33.413,,0.001
"R","Peter Lake",1995,228,1995-08-16,,2462,"Chlorophyte","Quadrigula lacustris",26.043,"C",66.000,,167.174,,0.004
"R","Peter Lake",1995,221,1995-08-09,,1630,"Chrysophyte","Uroglena sp. (single)",26.043,"Y",4.400,,44.636,,0.001
"R","Peter Lake",1995,221,1995-08-09,,2080,"Chlorophyte","Chlamydomonas sp.",52.087,"C",6.600,,122.516,,0.006
"R","Peter Lake",1995,221,1995-08-09,,2180,"Chlorophyte","Cosmarium sp.",8.768,"C",17.600,,1301.108,,0.011
"R","Peter Lake",1995,221,1995-08-09,,2211,"Chlorophyte","Dictyosphaerium pulchellum",26.043,"C",66.000,,1069.230,,0.028
"R","Peter Lake",1995,221,1995-08-09,,2231,"Chlorophyte","Elakatothrix gelatinosa",52.087,"C",44.000,,31.788,,0.002
"R","Peter Lake",1995,221,1995-08-09,,2363,"Chlorophyte","Oocystis parva",78.130,"C",11.733,,345.272,,0.027
"R","Peter Lake",1995,214,1995-08-02,,2080,"Chlorophyte","Chlamydomonas sp.",17.362,"C",11.000,,445.512,,0.008
"R","Peter Lake",1995,214,1995-08-02,,2363,"Chlorophyte","Oocystis parva",104.174,"C",10.633,,366.852,,0.038
"R","Peter Lake",1995,214,1995-08-02,,2370,"Chlorophyte","Pandorina sp.",17.362,"C",33.000,,5702.558,,0.099
"R","Peter Lake",1995,221,1995-08-09,,2483,"Chlorophyte","Scenedesmus bijuga",26.043,"C",22.000,,401.217,,0.010
"R","Peter Lake",1995,221,1995-08-09,,2488,"Chlorophyte","Scenedesmus denticulatus",26.043,"C",17.600,,300.912,,0.008
"R","Peter Lake",1995,214,1995-08-02,,1310,"Diatom","Synedra sp.",17.362,"T",66.000,,165.502,,0.003
"R","Peter Lake",1995,214,1995-08-02,,1651,"Chrysophyte","Non-motile chrysophytes",34.725,"Y",5.500,,87.014,,0.003
"R","Peter Lake",1995,207,1995-07-26,,2180,"Chlorophyte","Cosmarium sp.",26.043,"C",13.200,,462.236,,0.012
"R","Peter Lake",1995,207,1995-07-26,,2363,"Chlorophyte","Oocystis parva",26.043,"C",11.000,,250.601,,0.007
"R","Peter Lake",1995,200,1995-07-19,,1180,"Chrysophyte","Mallomonas sp.",6.576,"Y",30.800,,1949.116,,0.013
"R","Peter Lake",1995,200,1995-07-19,,2041,"Chlorophyte","Botryococcus braunii",6.576,"C",66.000,,12765.984,,0.084
"R","Peter Lake",1995,200,1995-07-19,,2180,"Chlorophyte","Cosmarium sp.",6.576,"C",17.600,,1095.670,,0.007
"R","Peter Lake",1995,200,1995-07-19,,2192,"Chlorophyte","Crucigenia rectangularis",6.576,"C",22.000,,712.820,,0.005
"R","Peter Lake",1995,200,1995-07-19,,2251,"Chlorophyte","Eudorina elegans",19.727,"C",26.950,,1804.325,,0.036
"R","Peter Lake",1995,200,1995-07-19,,2371,"Chlorophyte","Pandorina morum",6.576,"C",13.200,,356.410,,0.002
"R","Peter Lake",1995,200,1995-07-19,,2484,"Chlorophyte","Scenedesmus abundans",6.576,"C",17.600,,150.456,,0.001
"R","Peter Lake",1995,193,1995-07-12,,2462,"Chlorophyte","Quadrigula lacustris",8.768,"C",37.400,,677.053,,0.006
"R","Peter Lake",1995,186,1995-07-05,,1631,"Chrysophyte","Uroglena sp. (colonial)",8.768,"Y",33.000,,1428.365,,0.013
"R","Peter Lake",1995,186,1995-07-05,,2180,"Chlorophyte","Cosmarium sp.",4.384,"C",28.600,,4701.536,,0.021
"R","Peter Lake",1995,186,1995-07-05,,2192,"Chlorophyte","Crucigenia rectangularis",39.454,"C",24.200,,623.717,,0.025
"R","Peter Lake",1995,186,1995-07-05,,2231,"Chlorophyte","Elakatothrix gelatinosa",166.586,"C",23.100,,90.346,,0.015
"R","Peter Lake",1995,186,1995-07-05,,2363,"Chlorophyte","Oocystis parva",127.131,"C",18.975,,893.809,,0.114
"R","Peter Lake",1995,186,1995-07-05,,2483,"Chlorophyte","Scenedesmus bijuga",13.151,"C",12.467,,378.927,,0.005
"R","Peter Lake",1995,186,1995-07-05,,2488,"Chlorophyte","Scenedesmus denticulatus",8.768,"C",12.100,,338.527,,0.003
"R","Peter Lake",1995,193,1995-07-12,,1630,"Chrysophyte","Uroglena sp. (single)",781.303,"Y",4.400,,44.636,,0.035
"R","Peter Lake",1995,193,1995-07-12,,1631,"Chrysophyte","Uroglena sp. (colonial)",4.384,"Y",33.000,,624.910,,0.003
"R","Peter Lake",1995,193,1995-07-12,,2180,"Chlorophyte","Cosmarium sp.",8.768,"C",24.200,,3978.223,,0.035
"R","Peter Lake",1995,193,1995-07-12,,2192,"Chlorophyte","Crucigenia rectangularis",83.293,"C",23.650,,534.615,,0.045
"R","Peter Lake",1995,193,1995-07-12,,2231,"Chlorophyte","Elakatothrix gelatinosa",21.919,"C",50.600,,136.634,,0.003
"R","Peter Lake",1995,193,1995-07-12,,2363,"Chlorophyte","Oocystis parva",4.384,"C",13.200,,534.615,,0.002
"R","Peter Lake",1995,193,1995-07-12,,2371,"Chlorophyte","Pandorina morum",4.384,"C",26.400,,5702.558,,0.025
"R","Peter Lake",1995,179,1995-06-28,,2480,"Chlorophyte","Scenedesmus sp.",7.306,"C",8.800,,150.456,,0.001
"R","Peter Lake",1995,179,1995-06-28,,2483,"Chlorophyte","Scenedesmus bijuga",1.461,"C",13.200,,401.217,,0.001
"R","Peter Lake",1995,179,1995-06-28,,2488,"Chlorophyte","Scenedesmus denticulatus",7.306,"C",12.100,,376.141,,0.003
"R","Peter Lake",1995,179,1995-06-28,,1180,"Chrysophyte","Mallomonas sp.",1.461,"Y",33.000,,1336.537,,0.002
"R","Peter Lake",1995,179,1995-06-28,,1185,"Chrysophyte","Mallomonaas caudata",1.461,"Y",33.000,,1336.537,,0.002
"R","Peter Lake",1995,179,1995-06-28,,1630,"Chrysophyte","Uroglena sp. (single)",798.665,"Y",4.400,,44.636,,0.036
"R","Peter Lake",1995,179,1995-06-28,,1761,"Chrysophyte","Ellipsoidion pachydermum",34.725,"Y",8.800,,50.120,,0.002
"R","Peter Lake",1995,179,1995-06-28,,2192,"Chlorophyte","Crucigenia rectangularis",1.461,"C",35.200,,1425.639,,0.002
"R","Peter Lake",1995,179,1995-06-28,,2231,"Chlorophyte","Elakatothrix gelatinosa",26.303,"C",26.400,,149.461,,0.004
"R","Peter Lake",1995,179,1995-06-28,,2363,"Chlorophyte","Oocystis parva",14.613,"C",13.200,,394.696,,0.006
"R","Peter Lake",1995,186,1995-07-05,,1180,"Chrysophyte","Mallomonas sp.",4.384,"Y",17.600,,712.820,,0.003
"R","Peter Lake",1995,186,1995-07-05,,1185,"Chrysophyte","Mallomonaas caudata",4.384,"Y",33.000,,5346.148,,0.023
"R","Peter Lake",1995,186,1995-07-05,,1630,"Chrysophyte","Uroglena sp. (single)",312.521,"Y",4.950,,65.908,,0.021
"R","Peter Lake",1995,172,1995-06-21,,1121,"Chrysophyte","Dinobryon bavaricum",11.690,"Y",55.000,,161.000,,0.002
"R","Peter Lake",1995,172,1995-06-21,,1121,"Chrysophyte","Dinobryon bavaricum",40.916,"Y",205.700,,1167.250,,0.048
"R","Peter Lake",1995,172,1995-06-21,,1128,"Chrysophyte","Dinobryon divergens",40.916,"Y",179.300,,4841.000,,0.198
"R","Peter Lake",1995,172,1995-06-21,,1326,"Chrysophyte","Synura sphagnicola",1.461,"Y",13.200,,534.615,,0.001
"R","Peter Lake",1995,172,1995-06-21,,1561,"Chrysophyte","Kephyrion sp. 1",34.725,"Y",4.400,,44.551,,0.002
"R","Peter Lake",1995,172,1995-06-21,,1562,"Chrysophyte","Kephyrion sp. 2",34.725,"Y",4.400,,44.551,,0.002
"R","Peter Lake",1995,172,1995-06-21,,1630,"Chrysophyte","Uroglena sp. (single)",1632.054,"Y",4.400,,44.636,,0.073
"R","Peter Lake",1995,172,1995-06-21,,2174,"Chlorophyte","Coelastrum sphaericum",1.461,"C",17.600,,534.615,,0.001
"R","Peter Lake",1995,172,1995-06-21,,2180,"Chlorophyte","Cosmarium sp.",2.923,"C",19.800,,1617.825,,0.005
"R","Peter Lake",1995,172,1995-06-21,,2251,"Chlorophyte","Eudorina elegans",2.923,"C",17.600,,712.820,,0.002
"R","Peter Lake",1995,172,1995-06-21,,2363,"Chlorophyte","Oocystis parva",2.923,"C",13.200,,534.615,,0.002
