"lakeid","lakename","year4","daynum","sampledate","standard_taxon_code","group_code","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_measured","net_efficiency_mean","abundance_raw","abundance","biomass"
"L","Paul Lake",1987,236,1987-08-24,"KLONG","ROT","Kellicotia longispina",158.5,0.13,0.007,NA,0.1437983365,2242.31630933915,15593.4787836655,0.000109154351485659
"L","Paul Lake",1987,236,1987-08-24,"KCOCH","ROT","Keratella cochlearis",1861,0.11,0.003,NA,0.1437983365,26327.7643639126,183088.101049852,0.000549264303149556
"L","Paul Lake",1987,236,1987-08-24,"MESO","CCOP","Mesocyclops edax",20,1.44,22.356,NA,0.169252581333333,282.942121052258,1671.71524843701,0.0373728660940578
"L","Paul Lake",1987,236,1987-08-24,"NAUP","OCOP","Nauplii",3089,0.18,0.899,0.097,0.184969965304348,43700.4105965213,236256.791877628,0.212394855897987
"L","Paul Lake",1987,236,1987-08-24,"ORTH","OCOP","Orthocyclops modestus",79,0.81,4.571,NA,0.195567789555556,1117.62137815642,5714.7518039464,0.026122130495839
"L","Paul Lake",1987,236,1987-08-24,"PVULG","ROT","Polyarthra vulgaris",1346.5,0.12,0.048,NA,0.1437983365,19049.0782998433,132470.783483947,0.00635859760722947
"L","Paul Lake",1987,236,1987-08-24,"TCYL","ROT","Trichocerca cylindrica",99,0.33,0.172,NA,0.1437983365,1400.56349920868,9739.77539169015,0.0016752413673707
"L","Paul Lake",1987,236,1987-08-24,"TROP","OCOP","Tropocyclops prasinus mexicanus",198,0.51,1.403,NA,0.195567789555556,2801.12699841736,14323.0488250808,0.0200952375015884
"R","Peter Lake",1987,237,1987-08-25,"MSBR","ROT","Conochiloides dossuarius",422.5,0.15,0.068,NA,0.17723005627381,5977.15230722896,33725.3874026572,0.00229332634338069
"R","Peter Lake",1987,237,1987-08-25,"COPD","OCOP","Copepodite",495,0.52,1.474,0.132,0.172107014230769,7002.81749604339,40688.7396620203,0.0599752022618179
"R","Peter Lake",1987,237,1987-08-25,"DPUL","CLAD","Daphnia pulex",85,1.104,9.149,NA,0.17723005627381,1202.5040144721,6784.98918159967,0.0620758660224554
"R","Peter Lake",1987,237,1987-08-25,"DROS","CLAD","Daphnia rosea",2,0.74,3.082,NA,0.17723005627381,28.2942121052258,159.646804272933,0.000492031450769181
"R","Peter Lake",1987,237,1987-08-25,"FDIAPT","OCOP","Diaptomus oregonensis",66,0.96,3.16,NA,0.168478539375,933.708999472453,5542.00554525346,0.0175127375230009
"R","Peter Lake",1987,237,1987-08-25,"FIL","ROT","Filinia longispina",462,0.13,0.029,NA,0.17723005627381,6535.96299630717,36878.4117870476,0.00106947394182438
"R","Peter Lake",1987,237,1987-08-25,"GSTYL","ROT","Gastropus stylifer",481.5,0.1,0.02,NA,0.17723005627381,6811.83156433312,38434.9681287087,0.000768699362574174
"R","Peter Lake",1987,237,1987-08-25,"HGIB","CLAD","Holopedium gibberum",6,1.12,12.509,0.202,0.157585475384615,84.8826363156775,538.645050303693,0.00673791093424889
"R","Peter Lake",1987,237,1987-08-25,"KBOST","ROT","Kellicotia bostoniensis",33,0.13,0.007,NA,0.17723005627381,466.854499736226,2634.1722705034,1.84392058935238e-05
"R","Peter Lake",1987,237,1987-08-25,"KLONG","ROT","Kellicotia longispina",1386,0.13,0.007,NA,0.17723005627381,19607.8889889215,110635.235361143,0.000774446647528
"R","Peter Lake",1987,237,1987-08-25,"KCOCH","ROT","Keratella cochlearis",911,0.11,0.003,NA,0.17723005627381,12888.0136139304,72719.1193463212,0.000218157358038963
"R","Peter Lake",1987,237,1987-08-25,"KTEST","ROT","Keratella testudo",105.5,0.13,0.004,NA,0.17723005627381,1492.51968855066,8421.36892539724,3.36854757015889e-05
"R","Peter Lake",1987,237,1987-08-25,"NAUP","OCOP","Nauplii",871,0.21,0.966,0.134,0.143749885772727,12322.1293718259,85719.2289620841,0.0828047751773733
"R","Peter Lake",1987,237,1987-08-25,"ORTH","OCOP","Orthocyclops modestus",6.5,0.96,7.053,NA,0.239530295888889,91.956189341984,383.902123949447,0.00270766168021545
"R","Peter Lake",1987,237,1987-08-25,"PVULG","ROT","Polyarthra vulgaris",772,0.13,0.062,NA,0.17723005627381,10921.5658726172,61623.6664493523,0.00382066731985984
"T","Tuesday Lake",1987,238,1987-08-26,"CCOL","ROT","colonial Conochilus sp.",64.5,0.13,2.91,NA,0.204166666666667,912.488340393533,4469.33064682547,0.0130057521822621
"T","Tuesday Lake",1987,238,1987-08-26,"MSBR","ROT","Conochiloides dossuarius",317,0.16,0.082,NA,0.1621,4484.6326186783,27665.839720409,0.00226859885707354
"T","Tuesday Lake",1987,238,1987-08-26,"COPD","OCOP","Copepodite",94.5,0.54,1.623,0.83,0.2591370242,1336.90152197192,5159.05253639137,0.00837314226656319
"T","Tuesday Lake",1987,238,1987-08-26,"DPUL","CLAD","Daphnia pulex",15,1.13,9.747,0.132,0.132,212.206590789194,1607.62568779692,0.0156695275789566
"T","Tuesday Lake",1987,238,1987-08-26,"DROS","CLAD","Daphnia rosea",10,0.71,2.754,0.148,0.148,141.471060526129,955.885544095467,0.00263250878843892
"T","Tuesday Lake",1987,238,1987-08-26,"MSBR","ROT","Gastropus hyptopus",93,0.11,0.027,0.197,0.202,1315.680862893,6513.27159848021,0.000175858333158966
"T","Tuesday Lake",1987,238,1987-08-26,"GSTYL","ROT","Gastropus stylifer",268.5,0.1,0.02,0.197,0.202,3798.49797512657,18804.4454214187,0.000376088908428373
"T","Tuesday Lake",1987,238,1987-08-26,"HGIB","CLAD","Holopedium gibberum",2,0.76,5.541,0.159,0.107,28.2942121052258,264.431888833886,0.00146521709602856
"T","Tuesday Lake",1987,238,1987-08-26,"KBOST","ROT","Kellicotia bostoniensis",24,0.11,0.004,0.092,0.103333333333333,339.53054526271,3285.77947028429,1.31431178811372e-05
"T","Tuesday Lake",1987,238,1987-08-26,"KLONG","ROT","Kellicotia longispina",4.5,0.14,0.008,0.116,0.111333333333333,63.6619772367581,571.814166797229,4.57451333437783e-06
"T","Tuesday Lake",1987,238,1987-08-26,"KCOCH","ROT","Keratella cochlearis",17.5,0.11,0.003,0.232,0.157,247.574355920726,1576.90672560972,4.73072017682916e-06
"T","Tuesday Lake",1987,238,1987-08-26,"MESO","CCOP","Mesocyclops edax",18.5,1.49,25.599,NA,0.182725419,261.721461973339,1432.32103888808,0.0366659862744959
"T","Tuesday Lake",1987,238,1987-08-26,"NAUP","OCOP","Nauplii",163,0.17,0.875,0.132,0.11984711325,2305.97828657591,19240.9998375652,0.0168358748578695
"T","Tuesday Lake",1987,238,1987-08-26,"PVULG","ROT","Polyarthra vulgaris",882.5,0.13,0.062,0.487,0.3135,12484.8210914309,39823.9907222676,0.00246908742478059
"T","Tuesday Lake",1987,238,1987-08-26,"SYNCH","ROT","Synchaeta sp.",213.5,0.17,0.059,0.089,0.100666666666667,3020.40714223286,30004.0444592668,0.00177023862309674
"T","Tuesday Lake",1987,238,1987-08-26,"TCYL","ROT","Trichocerca cylindrica",85.5,0.34,0.143,0.1,0.0596666666666667,1209.5775674984,20272.2497346101,0.00289893171204925
"L","Paul Lake",1987,243,1987-08-31,"ASPLG","PROT","Asplanchna sp.",59.5,0.54,3.622,0.092,0.136313053125,841.752810130469,6175.14457224119,0.0223663736406576
"L","Paul Lake",1987,243,1987-08-31,"MSBR","ROT","Conochiloides dossuarius",2118.5,0.15,0.068,NA,0.1437983365,29970.6441724605,208421.355225208,0.0141726521553141
"L","Paul Lake",1987,243,1987-08-31,"COPD","OCOP","Copepodite",396,0.49,1.267,0.064,0.195779391571429,5602.25399683472,28615.1364138384,0.0362553778363333
"L","Paul Lake",1987,243,1987-08-31,"DT-CYV","OCOP","Cyclops varicans rubellus",39.5,0.53,1.548,NA,0.195567789555556,558.81068907821,2857.3759019732,0.00442321789625451
"L","Paul Lake",1987,243,1987-08-31,"DPUL","CLAD","Daphnia pulex",410.5,1.394,17.27,NA,0.1437983365,5807.3870345976,40385.6343261495,0.697459904812603
"L","Paul Lake",1987,243,1987-08-31,"DROS","CLAD","Daphnia rosea",65,0.97,6.434,NA,0.1437983365,919.56189341984,6394.80202484706,0.041144156227866
"L","Paul Lake",1987,243,1987-08-31,"FDIAPT","OCOP","Diaptomus oregonensis",158.5,0.91,2.8,NA,0.119340016222222,2242.31630933915,18789.3078978953,0.0526100621141067
"L","Paul Lake",1987,243,1987-08-31,"MSBR","ROT","Gastropus hyptopus",20,0.11,0.027,NA,0.1437983365,282.942121052258,1967.63139226064,5.31260475910372e-05
"L","Paul Lake",1987,243,1987-08-31,"HGIB","CLAD","Holopedium gibberum",17,0.91,8.088,0.206,0.181128487363636,240.50080289442,1327.79115198807,0.0107391748372795
"L","Paul Lake",1987,243,1987-08-31,"KBOST","ROT","Kellicotia bostoniensis",455.5,0.13,0.007,NA,0.1437983365,6444.00680696518,44812.804958736,0.000313689634711152
"L","Paul Lake",1987,243,1987-08-31,"KLONG","ROT","Kellicotia longispina",99,0.13,0.007,NA,0.1437983365,1400.56349920868,9739.77539169015,6.8178427741831e-05
"L","Paul Lake",1987,243,1987-08-31,"KCOCH","ROT","Keratella cochlearis",297,0.12,0.003,NA,0.1437983365,4201.69049762604,29219.3261750704,8.76579785252113e-05
"L","Paul Lake",1987,243,1987-08-31,"MESO","CCOP","Mesocyclops edax",3,1.43,21.746,NA,0.169252581333333,42.4413181578388,250.757287265551,0.00545296796887668
"L","Paul Lake",1987,243,1987-08-31,"NAUP","OCOP","Nauplii",1524.5,0.19,0.922,0.097,0.184969965304348,21567.2631772084,116598.730727563,0.107504029730813
"L","Paul Lake",1987,243,1987-08-31,"ORTH","OCOP","Orthocyclops modestus",59.5,0.9,5.982,NA,0.195567789555556,841.752810130469,4304.14851056722,0.0257474163902131
"L","Paul Lake",1987,243,1987-08-31,"PVULG","ROT","Polyarthra vulgaris",1901,0.13,0.062,NA,0.1437983365,26893.6486060172,187023.363834373,0.0115954485577312
"L","Paul Lake",1987,243,1987-08-31,"TROP","OCOP","Tropocyclops prasinus mexicanus",119,0.54,1.623,NA,0.195567789555556,1683.50562026094,8608.29702113445,0.0139712660653012
"R","Peter Lake",1987,244,1987-09-01,"MSBR","ROT","Conochiloides dossuarius",247.5,0.14,0.055,NA,0.17723005627381,3501.4087480217,19756.2920287755,0.00108659606158265
"R","Peter Lake",1987,244,1987-09-01,"COPD","OCOP","Copepodite",386,0.55,1.701,0.132,0.172107014230769,5460.78293630859,31728.9969889694,0.0539710238782369
"R","Peter Lake",1987,244,1987-09-01,"DPUL","CLAD","Daphnia pulex",91.5,1.183,11.04,NA,0.17723005627381,1294.46020381408,7303.8412954867,0.0806344079021732
"R","Peter Lake",1987,244,1987-09-01,"DIAPH","CLAD","Diaphanosoma birgei",0.5,0.83,2.876,NA,0.0375,7.07355302630646,188.628080701506,0.00054249436009753
"R","Peter Lake",1987,244,1987-09-01,"FDIAPT","OCOP","Diaptomus oregonensis",29.5,0.93,2.94,NA,0.168478539375,417.339628552081,2477.10853916632,0.00728269910514897
"R","Peter Lake",1987,244,1987-09-01,"FIL","ROT","Filinia longispina",831.5,0.14,0.036,NA,0.17723005627381,11763.3186827476,66373.1588764721,0.00238943371955299
"R","Peter Lake",1987,244,1987-09-01,"GSTYL","ROT","Gastropus stylifer",297,0.1,0.02,NA,0.17723005627381,4201.69049762604,23707.5504345306,0.000474151008690612
"R","Peter Lake",1987,244,1987-09-01,"HGIB","CLAD","Holopedium gibberum",13,1.05,10.924,0.202,0.157585475384615,183.912378683968,1167.064275658,0.012749010147288
"R","Peter Lake",1987,244,1987-09-01,"KBOST","ROT","Kellicotia bostoniensis",109,0.13,0.007,NA,0.17723005627381,1542.03455973481,8700.75083287487,6.09052558301241e-05
"R","Peter Lake",1987,244,1987-09-01,"KLONG","ROT","Kellicotia longispina",1198,0.13,0.007,NA,0.17723005627381,16948.2330510303,95628.4357594871,0.00066939905031641
"R","Peter Lake",1987,244,1987-09-01,"KCOCH","ROT","Keratella cochlearis",614,0.11,0.003,NA,0.17723005627381,8686.32311630433,49011.5689117905,0.000147034706735372
"R","Peter Lake",1987,244,1987-09-01,"KTEST","ROT","Keratella testudo",119,0.11,0.003,NA,0.17723005627381,1683.50562026094,9498.98485423954,2.84969545627186e-05
"R","Peter Lake",1987,244,1987-09-01,"NAUP","OCOP","Nauplii",584,0.22,0.988,0.134,0.143749885772727,8261.90993472595,57474.2017380679,0.0567845113172111
"R","Peter Lake",1987,244,1987-09-01,"PVULG","ROT","Polyarthra vulgaris",1069,0.13,0.062,NA,0.17723005627381,15123.2563702432,85331.2168838829,0.00529053544680074
"T","Tuesday Lake",1987,245,1987-09-02,"CCOL","ROT","colonial Conochilus sp.",8.5,0.13,2.91,NA,0.204166666666667,120.25040144721,588.981558108783,0.00171393633409656
"T","Tuesday Lake",1987,245,1987-09-02,"MSBR","ROT","Conochiloides dossuarius",475,0.14,0.055,NA,0.1621,6719.87537499114,41455.1226094456,0.00228003174351951
"T","Tuesday Lake",1987,245,1987-09-02,"COPD","OCOP","Copepodite",109,0.7,3.149,0.83,0.2591370242,1542.03455973481,5950.65319012337,0.0187386068956985
"T","Tuesday Lake",1987,245,1987-09-02,"DT-CYV","OCOP","Cyclops varicans rubellus",10,0.54,1.623,NA,0.16208691575,141.471060526129,872.809874082197,0.00141657042563541
"T","Tuesday Lake",1987,245,1987-09-02,"DPUL","CLAD","Daphnia pulex",115.5,1.092,8.891,0.132,0.132,1633.99074907679,12378.7177960363,0.110059179924559
"T","Tuesday Lake",1987,245,1987-09-02,"DROS","CLAD","Daphnia rosea",25.5,0.69,2.548,0.148,0.148,360.751204341629,2437.50813744344,0.00621077073420589
"T","Tuesday Lake",1987,245,1987-09-02,"MSBR","ROT","Gastropus hyptopus",128.5,0.12,0.035,0.197,0.202,1817.90312776076,8999.52043445921,0.000314983215206072
"T","Tuesday Lake",1987,245,1987-09-02,"GSTYL","ROT","Gastropus stylifer",158.5,0.1,0.02,0.197,0.202,2242.31630933915,11100.5757888077,0.000222011515776153
"T","Tuesday Lake",1987,245,1987-09-02,"HGIB","CLAD","Holopedium gibberum",1,0.86,7.183,0.159,0.107,14.1471060526129,132.215944416943,0.000949707128746903
"T","Tuesday Lake",1987,245,1987-09-02,"KBOST","ROT","Kellicotia bostoniensis",20,0.11,0.004,0.092,0.103333333333333,282.942121052258,2738.14955857024,1.0952598234281e-05
"T","Tuesday Lake",1987,245,1987-09-02,"KCOCH","ROT","Keratella cochlearis",49.5,0.12,0.003,0.232,0.157,700.281749604339,4460.39330958178,1.33811799287453e-05
"T","Tuesday Lake",1987,245,1987-09-02,"MESO","CCOP","Mesocyclops edax",14,1.49,25.599,NA,0.182725419,198.059484736581,1083.91862402341,0.0277472328563752
"T","Tuesday Lake",1987,245,1987-09-02,"NAUP","OCOP","Nauplii",99,0.2,0.944,0.132,0.11984711325,1400.56349920868,11686.2514350856,0.0110318213547208
"T","Tuesday Lake",1987,245,1987-09-02,"PVULG","ROT","Polyarthra vulgaris",930.5,0.13,0.062,0.487,0.3135,13163.8821819563,41990.0548068782,0.00260338339802645
"T","Tuesday Lake",1987,245,1987-09-02,"SYNCH","ROT","Synchaeta sp.",178,0.18,0.07,0.089,0.100666666666667,2518.1848773651,25015.0815632295,0.00175105570942606
"T","Tuesday Lake",1987,245,1987-09-02,"TCYL","ROT","Trichocerca cylindrica",168.5,0.33,0.139,0.1,0.0596666666666667,2383.78736986528,39951.743629027,0.00555329236443475
"L","Paul Lake",1987,250,1987-09-07,"ASPLG","PROT","Asplanchna sp.",15,0.55,3.827,0.092,0.136313053125,212.206590789194,1556.75913585912,0.00595771721293287
"L","Paul Lake",1987,250,1987-09-07,"MSBR","ROT","Conochiloides dossuarius",3242.5,0.14,0.055,NA,0.1437983365,45871.9913755974,319002.239470256,0.0175451231708641
"L","Paul Lake",1987,250,1987-09-07,"COPD","OCOP","Copepodite",287,0.47,1.139,0.064,0.195779391571429,4060.21943709991,20738.7478554839,0.0236214338073962
"L","Paul Lake",1987,250,1987-09-07,"DT-CYV","OCOP","Cyclops varicans rubellus",15,0.5,1.334,NA,0.195567789555556,212.206590789194,1085.07945644552,0.00144749599489832
"L","Paul Lake",1987,250,1987-09-07,"DPUL","CLAD","Daphnia pulex",180,1.378,16.722,NA,0.1437983365,2546.47908947033,17708.6825303457,0.296124589272441
"L","Paul Lake",1987,250,1987-09-07,"FDIAPT","OCOP","Diaptomus oregonensis",5,0.87,2.53,NA,0.119340016222222,70.7355302630646,592.722646621301,0.00149958829595189
"L","Paul Lake",1987,250,1987-09-07,"MSBR","ROT","Gastropus hyptopus",39.5,0.11,0.027,NA,0.1437983365,558.81068907821,3886.07199971475,0.000104923943992298
"L","Paul Lake",1987,250,1987-09-07,"GSTYL","ROT","Gastropus stylifer",29.5,0.1,0.02,NA,0.1437983365,417.339628552081,2902.25630358444,5.80451260716888e-05
"L","Paul Lake",1987,250,1987-09-07,"HGIB","CLAD","Holopedium gibberum",10.5,0.97,9.249,0.206,0.181128487363636,148.544613552436,820.106299757338,0.00758516316645562
"L","Paul Lake",1987,250,1987-09-07,"KBOST","ROT","Kellicotia bostoniensis",579,0.12,0.005,NA,0.1437983365,8191.17440446288,56962.9288059454,0.000284814644029727
"L","Paul Lake",1987,250,1987-09-07,"KLONG","ROT","Kellicotia longispina",64.5,0.13,0.007,NA,0.1437983365,912.488340393533,6345.61124004055,4.44192786802838e-05
"L","Paul Lake",1987,250,1987-09-07,"KCOCH","ROT","Keratella cochlearis",524.5,0.11,0.003,NA,0.1437983365,7420.15712459548,51601.1332620352,0.000154803399786105
"L","Paul Lake",1987,250,1987-09-07,"KTEST","ROT","Keratella testudo",5,0.11,0.003,NA,0.1437983365,70.7355302630646,491.907848065159,1.47572354419548e-06
"L","Paul Lake",1987,250,1987-09-07,"MESO","CCOP","Mesocyclops edax",4,1.35,17.305,NA,0.169252581333333,56.5884242104517,334.343049687402,0.00578580647484049
"L","Paul Lake",1987,250,1987-09-07,"NAUP","OCOP","Nauplii",1133.5,0.19,0.922,0.097,0.184969965304348,16035.7447106367,86693.7758476176,0.0799316613315035
"L","Paul Lake",1987,250,1987-09-07,"ORTH","OCOP","Orthocyclops modestus",29.5,0.96,7.053,NA,0.195567789555556,417.339628552081,2133.98959767619,0.0150510286324101
"L","Paul Lake",1987,250,1987-09-07,"PVULG","ROT","Polyarthra vulgaris",1925.5,0.12,0.048,NA,0.1437983365,27240.2527043062,189433.712289893,0.00909281818991485
"L","Paul Lake",1987,250,1987-09-07,"SYNCH","ROT","Synchaeta sp.",20,0.18,0.07,NA,0.1437983365,282.942121052258,1967.63139226064,0.000137734197458245
"L","Paul Lake",1987,250,1987-09-07,"TCYL","ROT","Trichocerca cylindrica",29.5,0.32,0.166,NA,0.1437983365,417.339628552081,2902.25630358444,0.000481774546395017
"L","Paul Lake",1987,250,1987-09-07,"TROP","OCOP","Tropocyclops prasinus mexicanus",29.5,0.55,1.701,NA,0.195567789555556,417.339628552081,2133.98959767619,0.00362991630564719
"R","Peter Lake",1987,251,1987-09-08,"ASPLG","PROT","Asplanchna sp.",5,0.42,1.704,NA,0.125464151,70.7355302630646,563.79076970811,0.00096069947158262
"R","Peter Lake",1987,251,1987-09-08,"MSBR","ROT","Conochiloides dossuarius",119,0.13,0.044,NA,0.17723005627381,1683.50562026094,9498.98485423954,0.00041795533358654
"R","Peter Lake",1987,251,1987-09-08,"COPD","OCOP","Copepodite",213,0.64,2.505,0.132,0.172107014230769,3013.33358920655,17508.4879757784,0.043858762379325
"R","Peter Lake",1987,251,1987-09-08,"DT-CYV","OCOP","Cyclops varicans rubellus",5,0.51,1.403,NA,0.239530295888889,70.7355302630646,295.309326114959,0.000414318984539288
"R","Peter Lake",1987,251,1987-09-08,"DPUL","CLAD","Daphnia pulex",17.5,1.103,9.117,NA,0.17723005627381,247.574355920726,1396.90953738817,0.0127356242523679
"R","Peter Lake",1987,251,1987-09-08,"DROS","CLAD","Daphnia rosea",9,0.7,2.649,NA,0.17723005627381,127.323954473516,718.4106192282,0.0019030697303355
"R","Peter Lake",1987,251,1987-09-08,"FDIAPT","OCOP","Diaptomus oregonensis",44.5,0.99,3.39,NA,0.168478539375,629.546219341275,3736.65525399665,0.0126672613110486
"R","Peter Lake",1987,251,1987-09-08,"EPSH","CCOP","Epischura lacustris",0.5,2.11,18.787,NA,0.092263018,7.07355302630646,76.6672625678304,0.00144034786186183
"R","Peter Lake",1987,251,1987-09-08,"FIL","ROT","Filinia longispina",628.5,0.14,0.036,NA,0.17723005627381,8891.45615406722,50169.0082427693,0.0018060842967397
"R","Peter Lake",1987,251,1987-09-08,"GSTYL","ROT","Gastropus stylifer",376,0.1,0.02,NA,0.17723005627381,5319.31187578246,30013.5992033115,0.00060027198406623
"R","Peter Lake",1987,251,1987-09-08,"HGIB","CLAD","Holopedium gibberum",29,0.88,7.539,0.202,0.157585475384615,410.266075525775,2603.45107646785,0.0196274176654911
"R","Peter Lake",1987,251,1987-09-08,"KBOST","ROT","Kellicotia bostoniensis",94,0.13,0.007,NA,0.17723005627381,1329.82796894561,7503.39980082787,5.25237986057951e-05
"R","Peter Lake",1987,251,1987-09-08,"KLONG","ROT","Kellicotia longispina",856.5,0.13,0.007,NA,0.17723005627381,12116.996334063,68368.7439298837,0.000478581207509186
"R","Peter Lake",1987,251,1987-09-08,"KCOCH","ROT","Keratella cochlearis",465.5,0.11,0.003,NA,0.17723005627381,6585.47786749131,37157.7936945252,0.000111473381083576
"R","Peter Lake",1987,251,1987-09-08,"KTEST","ROT","Keratella testudo",128.5,0.11,0.003,NA,0.17723005627381,1817.90312776076,10257.307174536,3.07719215236079e-05
"R","Peter Lake",1987,251,1987-09-08,"MESO","CCOP","Mesocyclops edax",0.5,1.15,9.159,NA,0.231808059111111,7.07355302630646,30.514698468339,0.000279484123271517
"R","Peter Lake",1987,251,1987-09-08,"NAUP","OCOP","Nauplii",465.5,0.2,0.944,0.134,0.143749885772727,6585.47786749131,45812.0563511483,0.043246581195484
"R","Peter Lake",1987,251,1987-09-08,"PVULG","ROT","Polyarthra vulgaris",812,0.13,0.062,NA,0.17723005627381,11487.4501147217,64816.602534811,0.00401862935715828
"R","Peter Lake",1987,251,1987-09-08,"TROP","OCOP","Tropocyclops prasinus mexicanus",5,0.51,1.403,NA,0.239530295888889,70.7355302630646,295.309326114959,0.000414318984539288
"T","Tuesday Lake",1987,252,1987-09-09,"CCOL","ROT","colonial Conochilus sp.",4,0.13,2.91,NA,0.204166666666667,56.5884242104517,277.167792051192,0.000806558274868968
"T","Tuesday Lake",1987,252,1987-09-09,"MSBR","ROT","Conochiloides dossuarius",2732.5,0.15,0.068,NA,0.1621,38656.9672887648,238476.047432232,0.0162163712253918
