"Experiment"	"Location"	"Plot"	"Exclosure"	"Fertilized"	"Burned"	"Date"	"Order"	"Family(Subfamily)"	"Genus"	"Specific.epithet"	"Further.ID"	"Life.stage"	"#Specimens"
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Dolichopodidae	Dolichopus	undet	na	na	1
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Syrphidae	Mesograpta	undet	na	na	5
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	4
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	2
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	44
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Chloropidae	Malloweia?	undet	yellow.legs	na	11
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	4
e153	Field.B	16	y	y	n	6/16/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	1
e153	Field.B	16	y	y	n	6/16/2005	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	1
e153	Field.B	16	y	y	n	6/16/2005	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	16	y	y	n	6/16/2005	Acarina	Ixodidae	Dermacentor	undet	woodtick	na	1
e153	Field.B	17	n	y	n	6/16/2005	Odonata	Coenagrionidae	Enallagma	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Odonata	Coenagrionidae	Nehalennia	irene	na	na	9
e153	Field.B	17	n	y	n	6/16/2005	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	17	n	y	n	6/16/2005	Psocoptera	undet	undet	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Pentatomidae	Homaemus	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Pentatomidae	Coenus	delius	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	3
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Nabidae	Nabis	americoferus	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	15
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	18
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Miridae	Litomiris	debilis	na	na	8
e153	Field.B	17	n	y	n	6/16/2005	Hemiptera	Miridae	Capsus	ater	na	na	2
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	3
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	90
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	121
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	88
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	8
e153	Field.B	17	n	y	n	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	95
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Cephidae	Cephus	undet	na	larvae	1
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Braconidae	Rogas	undet	na	na	2
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Braconidae	Microplitis	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	11
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Formicidae	Dolichoderus	mariae	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Lepidoptera	Arctiidae	undet	undet	hairy	larvae	1
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Sciaridae	undet	undet	na	na	2
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Tabanidae	Chrysops	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Dolichopodidae	Dolichopus	undet	na	na	2
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Syrphidae	Mesograpta	undet	na	na	4
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	6
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Agromyzidae	Agromyza	undet	sp.2.black.large	na	2
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Lauxaniidae	Camptoprosopella	undet	orange	na	1
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	11
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Chloropidae	Oscinella	undet	sp2.black.large	na	5
e153	Field.B	17	n	y	n	6/16/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	9
e153	Field.B	17	n	y	n	6/16/2005	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	1
e153	Field.B	17	n	y	n	6/16/2005	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	18	y	y	n	6/16/2005	Odonata	Coenagrionidae	Nehalennia	irene	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Berytidae	Jalysus	spinosus	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Nabidae	Nabis	americoferus	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	8
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	16
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Miridae	Litomiris	debilis	na	na	130
e153	Field.B	18	y	y	n	6/16/2005	Hemiptera	Miridae	Capsus	ater	na	na	16
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	40
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	Extrusanus	oryssus	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	88
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	55
e153	Field.B	18	y	y	n	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	66
e153	Field.B	18	y	y	n	6/16/2005	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Cephidae	Cephus	undet	na	larvae	8
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Braconidae	Microplitis	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Ichneumonidae	undet	undet	na	na	3
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Perilampidae	undet	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Dryinidae	undet	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	4
e153	Field.B	18	y	y	n	6/16/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	3
e153	Field.B	18	y	y	n	6/16/2005	Lepidoptera	Hesperiidae	undet	undet	na	larvae	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Tipulidae	undet	undet	sp2.skinny	na	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Tabanidae	Tabanus	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Dolichopodidae	Dolichopus	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Syrphidae	Mesograpta	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Pipunculidae	undet	undet	small	na	1
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Anthomyzidae	Anthomyza	undet	na	na	4
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	5
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	3
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	65
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	18	y	y	n	6/16/2005	Araneae	Thomisidae	Thanatus	undet	na	na	1
e153	Field.B	18	y	y	n	6/16/2005	Araneae	Thomisidae	Tibellus	undet	na	na	2
e153	Field.B	18	y	y	n	6/16/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Odonata	Coenagrionidae	Enallagma	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Odonata	Coenagrionidae	Nehalennia	irene	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Orthoptera	Acrididae	Aeropedellus	clavatus	na	nymphs	1
e153	Field.B	19	y	n	y	6/16/2005	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	2
e153	Field.B	19	y	n	y	6/16/2005	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Hemiptera	Lygaeidae	Sphaerobius	insignis	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Hemiptera	Miridae	Amblytylus	nasutus	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	33
e153	Field.B	19	y	n	y	6/16/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	3
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Empoasca	fabae	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	3
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	3
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	4
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	6
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Homoptera	Psyllidae	Aphalara	undet	sp2.spot.wing	na	3
e153	Field.B	19	y	n	y	6/16/2005	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	13
e153	Field.B	19	y	n	y	6/16/2005	Coleoptera	Coccinellidae	Hyperaspis	quadrivittata	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Coleoptera	Cerambycidae	Oberea	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	1
e153	Field.B	19	y	n	y	6/16/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Lepidoptera	Noctuidae	undet	undet	cutworm.white.wall	larvae	1
e153	Field.B	19	y	n	y	6/16/2005	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Sciaridae	undet	undet	na	na	7
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Dolichopodidae	Medeterus	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	4
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Platystomatidae	Rivellia	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Agromyzidae	Agromyza	undet	sp.2.black.large	na	1
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	5
e153	Field.B	19	y	n	y	6/16/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Araneae	Dictynidae	Dictyna	undet	na	na	14
e153	Field.B	19	y	n	y	6/16/2005	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	2
e153	Field.B	19	y	n	y	6/16/2005	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	19	y	n	y	6/16/2005	Araneae	Thomisidae	Thanatus	undet	na	na	1
e153	Field.B	19	y	n	y	6/16/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Odonata	Coenagrionidae	Enallagma	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Orthoptera	Acrididae	Orphulella	speciosa	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Orthoptera	Acrididae	Melanoplus	sanguinipes	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	5
e153	Field.B	20	y	n	y	6/16/2005	Psocoptera	undet	undet	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hemiptera	Lygaeidae	Nysius	niger	na	na	52
e153	Field.B	20	y	n	y	6/16/2005	Hemiptera	Miridae	Amblytylus	nasutus	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	8
e153	Field.B	20	y	n	y	6/16/2005	Hemiptera	Miridae	Stenodema	vicinum	na	na	6
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	11
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	8
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Aphrodes	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Empoasca	fabae	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Extrusanus	oryssus	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	14
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Scleroraccus	osborni	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	9
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	4
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Membracidae	Stictocephala	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	3
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Psyllidae	Aphalara	undet	sp2.spot.wing	na	13
e153	Field.B	20	y	n	y	6/16/2005	Homoptera	Aphididae	undet	undet	na	na	3
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Scarabaeidae	Macrodactylus	subspinosus	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	12
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	black	na	3
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	2
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Curculionidae	Smicronyx	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Ichneumonidae	undet	undet	na	na	3
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Platygasteridae	undet	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Mutillidae	Dasymutilla	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Formicidae	Monomorium	minimum	na	na	7
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Hymenoptera	Halictidae	Evylaeus	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Tipulidae	undet	undet	sp2.skinny	na	4
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Asilidae	Holopogon	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Dolichopodidae	Medeterus	undet	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Syrphidae	Mesograpta	undet	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Pipunculidae	undet	undet	small	na	1
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Platystomatidae	Rivellia	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	8
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Ephydridae	Philygria	debilis	na	na	6
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	2
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Chloropidae	Olcella	undet	geniculate	na	3
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	2
e153	Field.B	20	y	n	y	6/16/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	1
e153	Field.B	20	y	n	y	6/16/2005	Araneae	Araneidae	undet	undet	na	spiderlings	11
e153	Field.B	20	y	n	y	6/16/2005	Araneae	Dictynidae	Dictyna	undet	na	na	7
e153	Field.B	20	y	n	y	6/16/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	3
e153	Field.B	21	n	y	n	6/16/2005	Odonata	Coenagrionidae	Nehalennia	irene	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	4
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Pentatomidae	Homaemus	undet	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Pentatomidae	Coenus	delius	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Nabidae	Nabis	americoferus	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	2
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	66
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Hemiptera	Miridae	Litomiris	debilis	na	na	5
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	14
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	50
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	3
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Extrusanus	oryssus	na	na	3
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	115
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	75
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	6
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	33
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Cicadellidae	Endria	inimica	na	na	3
e153	Field.B	21	n	y	n	6/16/2005	Homoptera	Psyllidae	Aphalara	undet	sp2.spot.wing	na	4
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Carabidae	Amara	undet	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Helodidae	Cyphon	undet	na	na	2
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	6
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Curculionidae	Apion	undet	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Lepidoptera	Pyralidae	Crambus	undet	na	na	2
e153	Field.B	21	n	y	n	6/16/2005	Diptera	Dolichopodidae	Medeterus	undet	na	na	3
e153	Field.B	21	n	y	n	6/16/2005	Diptera	Syrphidae	Platycheirus	undet	na	na	2
e153	Field.B	21	n	y	n	6/16/2005	Diptera	Syrphidae	Mesograpta	undet	na	na	2
e153	Field.B	21	n	y	n	6/16/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	23
e153	Field.B	21	n	y	n	6/16/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	1
e153	Field.B	21	n	y	n	6/16/2005	Araneae	Dictynidae	Dictyna	undet	na	na	5
e153	Field.B	22	n	y	y	6/16/2005	Orthoptera	Acrididae	Arphia	conspersa	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	3
e153	Field.B	22	n	y	y	6/16/2005	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	3
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Lygaeidae	Nysius	niger	na	na	8
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Miridae	Amblytylus	nasutus	na	na	2
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Miridae	Labops	brooksi	na	na	17
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Miridae	Polymerus	rubrocuneatus	na	na	5
e153	Field.B	22	n	y	y	6/16/2005	Hemiptera	Miridae	Leptopterna	dolobrata	na	na	3
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	9
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	11
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	2
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Extrusanus	oryssus	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Diplocolenus	configuratus	na	na	18
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Scleroraccus	osborni	na	na	3
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	11
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	7
e153	Field.B	22	n	y	y	6/16/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	6
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Scarabaeidae	Macrodactylus	subspinosus	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	3
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	9
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Coccinellidae	Hyperaspis	quadrivittata	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	black	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Chrysomelidae	Pachybrachis	undet	sp2.black/white	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Chrysomelidae	Graphops	pubescens	na	na	1
e153	Field.B	22	n	y	y	6/16/2005	Coleoptera	Curculionidae	Apion	undet	na	na	2
