Datacode,Rectype,Recyear,Recmonth,Recday,Watershed,Repsite,Spcode,Genus,Species,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,Comments
PBG07,2,2013,8,6,c1sb,c,59,Tettigoniidae,spp.,,,1,2,,,,1,1,,5,
PBG07,2,2013,8,6,c1sb,d,4,Hypochlora,alba,,,,,1,,,,,,1,
PBG07,2,2013,8,6,c1sb,d,5,Campylacantha,olivacea,,2,,,,,,,,,2,
PBG07,2,2013,8,6,c1sb,d,7,Hesperotettix,viridis,,1,,,,,,,,1,2,
PBG07,2,2013,8,6,c1sb,d,9,Phoetaliotes,nebrascensis,5,1,1,3,,1,,,3,3,17,
PBG07,2,2013,8,6,c1sb,d,10,Melanoplus,scudderi,,,,,,,,2,,1,3,
PBG07,2,2013,8,6,c1sb,d,12,Melanoplus,femurrubrum,,2,,2,3,,,,,,7,
PBG07,2,2013,8,6,c1sb,d,15,Melanoplus,keeleri,1,1,2,7,2,,4,5,4,2,28,
PBG07,2,2013,8,6,c1sb,d,16,Melanoplus,bivittatus,,,,,,1,,,1,1,3,
PBG07,2,2013,8,6,c1sb,d,20,Syrbula,admirabilis,1,2,,,1,1,,2,,1,8,
PBG07,2,2013,8,6,c1sb,d,21,Orphulella,speciosa,14,7,7,19,22,14,11,14,8,20,136,
PBG07,2,2013,8,6,c1sb,d,30,Mermiria,spp.,1,1,1,2,,,4,2,1,1,13,
PBG07,2,2013,8,6,c1sb,d,33,Arphia,xanthoptera,,,1,1,1,,,,,2,5,
PBG07,2,2013,8,6,c1sb,d,40,Arphia,spp.,1,,,,,,2,2,,,5,
PBG07,2,2013,8,6,c1sb,d,41,unknown,,,1,,,,,,,,,1,
PBG07,2,2013,8,6,c1sb,d,42,Schistocerca,obscura,,,,,1,,,1,,1,3,
PBG07,2,2013,8,6,c1sb,d,53,Boopedon,spp.,,1,,,,,1,,,,2,
PBG07,2,2013,8,6,c1sb,d,56,Oecanthinae,spp.,,,,,,,,,,2,2,
PBG07,2,2013,8,6,c1sb,d,58,Gryllidae,spp.,,,,,,,,1,,,1,
PBG07,2,2013,8,6,c1sb,d,59,Tettigoniidae,spp.,4,1,,1,2,1,,2,,,11,
PBG07,2,2013,8,6,c3sa,a,4,Hypochlora,alba,1,,,,2,,,,2,,5,
PBG07,2,2013,8,6,c3sa,a,5,Campylacantha,olivacea,1,,,,2,1,,1,1,,6,
PBG07,2,2013,8,6,c3sa,a,6,Hesperotettix,speciosus,,1,,,,,,,,,1,
PBG07,2,2013,8,6,c3sa,a,7,Hesperotettix,viridis,,,,,1,,,,1,,2,
PBG07,2,2013,8,6,c3sa,a,9,Phoetaliotes,nebrascensis,2,1,,,,,1,1,,3,8,
PBG07,2,2013,8,6,c3sa,a,10,Melanoplus,scudderi,,,,,1,,,,1,,2,
PBG07,2,2013,8,6,c3sa,a,12,Melanoplus,femurrubrum,2,,,,,4,1,2,2,2,13,
PBG07,2,2013,8,6,c3sa,a,13,Melanoplus,packardii,,,1,,1,,,,,1,3,
PBG07,2,2013,8,6,c3sa,a,15,Melanoplus,keeleri,1,3,1,1,4,,3,2,1,3,19,
PBG07,2,2013,8,6,c3sa,a,16,Melanoplus,bivittatus,,,1,,1,1,,,,,3,
PBG07,2,2013,8,6,c3sa,a,20,Syrbula,admirabilis,,,,1,,,,,,,1,
PBG07,2,2013,8,6,c3sa,a,21,Orphulella,speciosa,3,3,4,4,3,5,15,5,4,6,52,
PBG07,2,2013,8,6,c3sa,a,30,Mermiria,spp.,,1,1,,2,,1,1,2,1,9,
PBG07,2,2013,8,6,c3sa,a,40,Arphia,spp.,,,,,1,2,1,1,2,,7,
PBG07,2,2013,8,6,c3sa,a,41,Unknown,,1,1,1,1,1,,1,,,2,8,
PBG07,2,2013,8,6,c3sa,a,42,Schistocerca,obscura,,,1,,,1,1,,,,3,
PBG07,2,2013,8,6,c3sa,a,51,Pardalophora,spp.,,,,,,1,,,,,1,
PBG07,2,2013,8,6,c3sa,a,56,Oecanthinae,spp.,,,1,1,1,,,,1,,4,
PBG07,2,2013,8,6,c3sa,a,59,Tettigoniidae,spp.,1,5,,,1,,,1,,1,9,
PBG07,2,2013,8,6,c3sa,b,5,Campylacantha,olivacea,,,1,,,,,,,,1,
PBG07,2,2013,8,6,c3sa,b,9,Phoetaliotes,nebrascensis,,,,1,1,1,,,,,3,
PBG07,2,2013,8,6,c3sa,b,12,Melanoplus,femurrubrum,2,2,2,,,,,3,1,,10,
PBG07,2,2013,8,6,c3sa,b,13,Melanoplus,packardii,,1,1,,1,,,,,,3,
PBG07,2,2013,8,6,c3sa,b,15,Melanoplus,keeleri,4,3,9,6,3,1,2,2,3,,33,
PBG07,2,2013,8,6,c3sa,b,16,Melanoplus,bivittatus,,,,,,,,1,,1,2,
PBG07,2,2013,8,6,c3sa,b,20,Syrbula,admirabilis,1,3,4,,1,,2,,1,2,14,
PBG07,2,2013,8,6,c3sa,b,21,Orphulella,speciosa,4,15,24,12,10,4,4,1,7,12,93,
PBG07,2,2013,8,6,c3sa,b,30,Mermiria,spp.,,,,,1,1,,,,1,3,
PBG07,2,2013,8,6,c3sa,b,33,Arphia,xanthoptera,3,5,,,,,,,1,,9,
PBG07,2,2013,8,6,c3sa,b,40,Arphia,spp.,1,,,2,,,,,,1,4,
PBG07,2,2013,8,6,c3sa,b,41,unknown,,1,,,,,,,,,,1,
PBG07,2,2013,8,6,c3sa,b,42,Schistocerca,obscura,,,,1,,1,,,,,2,
PBG07,2,2013,8,6,c3sa,b,51,Pardalophora,spp.,,,1,,,,,,,,1,
PBG07,2,2013,8,6,c3sa,b,56,Oecanthinae,spp.,5,,,,,,,,,,5,
PBG07,2,2013,8,6,c3sa,b,59,Tettigoniidae,spp.,,1,1,2,1,,,,,,5,
PBG07,2,2013,8,6,c3sa,c,4,Hypochlora,alba,2,,,,,1,,,1,1,5,
PBG07,2,2013,8,6,c3sa,c,5,Campylacantha,olivacea,,,1,1,1,1,,1,1,,6,
PBG07,2,2013,8,6,c3sa,c,9,Phoetaliotes,nebrascensis,,,1,2,1,1,1,,,1,7,
PBG07,2,2013,8,6,c3sa,c,10,Melanoplus,scudderi,,1,1,,,1,,,1,,4,
PBG07,2,2013,8,6,c3sa,c,12,Melanoplus,femurrubrum,4,3,2,4,2,3,6,9,13,5,51,
PBG07,2,2013,8,6,c3sa,c,15,Melanoplus,keeleri,1,,3,,1,,,,,,5,
PBG07,2,2013,8,6,c3sa,c,16,Melanoplus,bivittatus,,1,1,,1,1,,,,,4,
PBG07,2,2013,8,6,c3sa,c,20,Syrbula,admirabilis,,1,,,,,,1,2,,4,
PBG07,2,2013,8,6,c3sa,c,21,Orphulella,speciosa,2,5,2,,12,4,1,,2,10,38,
PBG07,2,2013,8,6,c3sa,c,22,Mermiria,picta,,,,,,1,,,,,1,
PBG07,2,2013,8,6,c3sa,c,30,Mermiria,spp.,,1,,,,,,,,,1,
PBG07,2,2013,8,6,c3sa,c,40,Arphia,spp.,,,,1,,1,,1,,2,5,
PBG07,2,2013,8,6,c3sa,c,41,Unknown,,,,,,,,1,,,,1,
PBG07,2,2013,8,6,c3sa,c,51,Pardalophora,spp.,,,,1,,,,,,,1,
PBG07,2,2013,8,6,c3sa,c,56,Oecanthinae,spp.,,1,,,,,,1,,,2,
PBG07,2,2013,8,6,c3sa,c,58,Gryllidae,spp.,,,,,,,,,,1,1,
PBG07,2,2013,8,6,c3sa,c,59,Tettigoniidae,spp.,,1,1,,,,,2,,,4,
PBG07,2,2013,8,6,c3sa,d,9,Phoetaliotes,nebrascensis,,,,,,3,2,5,8,3,21,
PBG07,2,2013,8,6,c3sa,d,10,Melanoplus,scudderi,,,1,,,,1,,,,2,
PBG07,2,2013,8,6,c3sa,d,12,Melanoplus,femurrubrum,1,,,,1,3,2,,3,,10,
PBG07,2,2013,8,6,c3sa,d,13,Melanoplus,packardii,,,,,,,,1,,1,2,
PBG07,2,2013,8,6,c3sa,d,15,Melanoplus,keeleri,1,1,,1,,1,7,,6,8,25,
PBG07,2,2013,8,6,c3sa,d,20,Syrbula,admirabilis,,,,,,2,,1,,17,20,
PBG07,2,2013,8,6,c3sa,d,21,Orphulella,speciosa,7,5,2,,3,12,9,14,18,,70,
PBG07,2,2013,8,6,c3sa,d,30,Mermiria,spp.,,,1,1,,1,2,4,,2,11,
PBG07,2,2013,8,6,c3sa,d,41,Unknown,,,,,,,,,,1,,1,
PBG07,2,2013,8,6,c3sa,d,42,Schistocerca,obscura,,,2,,,,1,,,,3,
PBG07,2,2013,8,6,c3sa,d,56,Oecanthinae,spp.,,,,,,,,2,1,,3,
PBG07,2,2013,8,6,c3sa,d,59,Tettigoniidae,spp.,,,,,,2,2,3,3,2,12,
PBG07,2,2013,8,6,c3sb,a,1,Brachystola,magna,,,,,,,,,1,,1,
PBG07,2,2013,8,6,c3sb,a,4,Hypochlora,alba,,,1,,,1,,1,,,3,
PBG07,2,2013,8,6,c3sb,a,5,Campylacantha,olivacea,2,,1,,,1,4,,,1,9,
PBG07,2,2013,8,6,c3sb,a,6,Hesperotettix,speciosus,,,1,,,,,,,,1,
PBG07,2,2013,8,6,c3sb,a,9,Phoetaliotes,nebrascensis,1,,,1,1,1,2,3,6,1,16,
PBG07,2,2013,8,6,c3sb,a,12,Melanoplus,femurrubrum,,1,2,1,,3,3,,2,,12,
PBG07,2,2013,8,6,c3sb,a,15,Melanoplus,keeleri,,,,,,2,,,1,,3,
PBG07,2,2013,8,6,c3sb,a,16,Melanoplus,bivittatus,,,,2,,,1,1,,1,5,
PBG07,2,2013,8,6,c3sb,a,20,Syrbula,admirabilis,,5,,,,3,3,1,2,2,16,
PBG07,2,2013,8,6,c3sb,a,21,Orphulella,speciosa,2,3,4,4,9,8,4,6,9,8,57,
PBG07,2,2013,8,6,c3sb,a,40,Arphia,spp.,1,,,,1,,,,1,1,4,
PBG07,2,2013,8,6,c3sb,a,41,unknown,,,,,,,,1,,3,,4,
PBG07,2,2013,8,6,c3sb,a,51,Pardalophora,spp.,,,,,,,,1,1,,2,
PBG07,2,2013,8,6,c3sb,a,56,Oecanthinae,spp.,,,,1,1,,1,1,1,4,9,
PBG07,2,2013,8,6,c3sb,a,59,Tettigoniidae,spp.,1,1,1,,,1,1,,,,5,
PBG07,2,2013,8,6,c3sb,b,4,Hypochlora,alba,,,,,,,,1,,2,3,
PBG07,2,2013,8,6,c3sb,b,5,Campylacantha,olivacea,,,,,,2,,,1,1,4,
PBG07,2,2013,8,6,c3sb,b,7,Hesperotettix,viridis,,,,,,,1,,,,1,
PBG07,2,2013,8,6,c3sb,b,9,Phoetaliotes,nebrascensis,,,4,,,2,1,,,,7,
PBG07,2,2013,8,6,c3sb,b,10,Melanoplus,scudderi,,,,,1,,,,2,,3,
PBG07,2,2013,8,6,c3sb,b,12,Melanoplus,femurrubrum,,,,,,1,,,1,,2,
PBG07,2,2013,8,6,c3sb,b,13,Melanoplus,packardii,1,,,1,1,,,,,,3,
PBG07,2,2013,8,6,c3sb,b,15,Melanoplus,keeleri,1,,,1,3,1,,,1,,7,
PBG07,2,2013,8,6,c3sb,b,16,Melanoplus,bivittatus,,,2,,1,,,,,,3,
PBG07,2,2013,8,6,c3sb,b,20,Syrbula,admirabilis,5,2,2,1,,,1,,5,3,19,
PBG07,2,2013,8,6,c3sb,b,21,Orphulella,speciosa,11,10,7,7,9,11,12,5,3,7,82,
PBG07,2,2013,8,6,c3sb,b,30,Mermiria,spp.,,,2,2,2,1,1,,,3,11,
PBG07,2,2013,8,6,c3sb,b,41,unknown,,,,,,,,2,2,,,4,
PBG07,2,2013,8,6,c3sb,b,51,Pardalophora,spp.,,,1,,,,,,,,1,
PBG07,2,2013,8,6,c3sb,b,53,Boopedon,spp.,,,,,,,1,,,,1,
PBG07,2,2013,8,6,c3sb,b,58,Gryllidae,spp.,,,,,,3,,,1,1,5,
PBG07,2,2013,8,6,c3sb,b,59,Tettigoniidae,spp.,,1,3,2,2,1,,,,1,10,
PBG07,2,2013,8,6,c3sb,c,4,Hypochlora,alba,,,,,,1,,2,1,1,5,
PBG07,2,2013,8,6,c3sb,c,5,Campylacantha,olivacea,,,1,,3,,2,1,3,,10,
PBG07,2,2013,8,6,c3sb,c,6,Hesperotettix,speciosus,,,,,,3,1,,,,4,
PBG07,2,2013,8,6,c3sb,c,7,Hesperotettix,viridis,,,,,,,,,1,,1,
PBG07,2,2013,8,6,c3sb,c,9,Phoetaliotes,nebrascensis,1,1,3,1,2,,2,,2,1,13,
PBG07,2,2013,8,6,c3sb,c,10,Melanoplus,scudderi,,,,,,,,1,,,1,
PBG07,2,2013,8,6,c3sb,c,12,Melanoplus,femurrubrum,,,1,2,,,,1,2,1,7,
PBG07,2,2013,8,6,c3sb,c,15,Melanoplus,keeleri,,,,,3,1,1,2,,,7,
PBG07,2,2013,8,6,c3sb,c,16,Melanoplus,bivittatus,,,,,,,,,1,,1,
PBG07,2,2013,8,6,c3sb,c,20,Syrbula,admirabilis,,,1,,,,,,1,,2,
PBG07,2,2013,8,6,c3sb,c,21,Orphulella,speciosa,2,3,2,2,3,,3,1,1,1,18,
PBG07,2,2013,8,6,c3sb,c,30,Mermiria,spp.,,1,,,,2,2,,,,5,
PBG07,2,2013,8,6,c3sb,c,41,Unknown,,1,,,,,1,1,,,,3,
PBG07,2,2013,8,6,c3sb,c,56,Oecanthinae,spp.,,,,,,,,,1,1,2,
PBG07,2,2013,8,6,c3sb,c,59,Tettigoniidae,spp.,,,,1,,,,3,,,4,
PBG07,2,2013,8,6,c3sb,d,5,Campylacantha,olivacea,,3,1,,,1,1,,1,,7,
PBG07,2,2013,8,6,c3sb,d,9,Phoetaliotes,nebrascensis,1,,2,,1,1,1,2,1,,9,
PBG07,2,2013,8,6,c3sb,d,10,Melanoplus,scudderi,1,2,,,1,,,,,,4,
PBG07,2,2013,8,6,c3sb,d,12,Melanoplus,femurrubrum,,1,,,,,,,,,1,
PBG07,2,2013,8,6,c3sb,d,13,Melanoplus,packardii,,,,,,1,,,,,1,
PBG07,2,2013,8,6,c3sb,d,15,Melanoplus,keeleri,,2,,1,1,,1,,,,5,
PBG07,2,2013,8,6,c3sb,d,16,Melanoplus,bivittatus,,,,,,,,1,,,1,
PBG07,2,2013,8,6,c3sb,d,20,Syrbula,admirabilis,,,,,1,,,,,,1,
PBG07,2,2013,8,6,c3sb,d,21,Orphulella,speciosa,3,4,2,1,1,,3,1,6,2,23,
PBG07,2,2013,8,6,c3sb,d,30,Mermiria,spp.,,,,,1,2,1,1,1,,6,
PBG07,2,2013,8,6,c3sb,d,33,Arphia,xanthoptera,,,,,,,1,,,,1,
PBG07,2,2013,8,6,c3sb,d,41,Unknown,,1,1,,3,,,2,,,,7,
PBG07,2,2013,8,6,c3sb,d,53,Boopedon,spp.,,,,,1,,,,,,1,
PBG07,2,2013,8,6,c3sb,d,56,Oecanthinae,spp.,,,,,,,1,,,1,2,
PBG07,2,2013,8,6,c3sb,d,59,Tettigoniidae,spp.,,1,,,,1,1,,,,3,
PBG07,2,2013,8,7,0c1a,a,5,Campylacantha,olivacea,,2,1,2,,1,,,,,6,
PBG07,2,2013,8,7,0c1a,a,9,Phoetaliotes,nebrascensis,4,2,1,7,4,3,6,2,5,1,35,
PBG07,2,2013,8,7,0c1a,a,10,Melanoplus,scudderi,1,,,,,,1,1,,,3,
PBG07,2,2013,8,7,0c1a,a,12,Melanoplus,femurrubrum,,,,,,1,,,,,1,
PBG07,2,2013,8,7,0c1a,a,13,Melanoplus,packardii,,,,,,,,,,1,1,
PBG07,2,2013,8,7,0c1a,a,15,Melanoplus,keeleri,8,2,,3,4,3,3,3,3,4,33,
PBG07,2,2013,8,7,0c1a,a,16,Melanoplus,bivittatus,,1,,,,,,,1,,2,
PBG07,2,2013,8,7,0c1a,a,20,Syrbula,admirabilis,,,1,,,1,,,1,1,4,
PBG07,2,2013,8,7,0c1a,a,21,Orphulella,speciosa,21,13,14,27,24,13,18,16,17,21,184,
PBG07,2,2013,8,7,0c1a,a,29,Ageneotettix,deorum,,,1,1,,,,,,,2,
PBG07,2,2013,8,7,0c1a,a,30,Mermiria,spp.,,,,,1,,2,,,,3,
PBG07,2,2013,8,7,0c1a,a,40,Arphia,spp.,,,,,,1,,,1,,2,
PBG07,2,2013,8,7,0c1a,a,41,Unknown,,,1,,,1,1,,,,2,5,
PBG07,2,2013,8,7,0c1a,a,42,Schistocerca,obscura,,,,,,,1,,,,1,
PBG07,2,2013,8,7,0c1a,a,53,Boopedon,spp.,,,,,,,1,,1,,2,
PBG07,2,2013,8,7,0c1a,a,56,Oecanthinae,spp.,,1,,,,,,,,1,2,
PBG07,2,2013,8,7,0c1a,a,59,Tettigoniidae,spp.,,1,,,1,1,1,3,1,,8,
PBG07,2,2013,8,7,0c1a,b,4,Hypochlora,alba,,,,,,,,,,1,1,
PBG07,2,2013,8,7,0c1a,b,7,Hesperotettix,viridis,,1,1,,,,,,,1,3,
PBG07,2,2013,8,7,0c1a,b,9,Phoetaliotes,nebrascensis,2,,,,1,,,3,,1,7,
PBG07,2,2013,8,7,0c1a,b,12,Melanoplus,femurrubrum,2,,,,,,,,,,2,
PBG07,2,2013,8,7,0c1a,b,15,Melanoplus,keeleri,1,4,,1,,1,,1,,,8,
PBG07,2,2013,8,7,0c1a,b,16,Melanoplus,bivittatus,,,,1,,,,,1,,2,
PBG07,2,2013,8,7,0c1a,b,20,Syrbula,admirabilis,,1,,,,,,,,,1,
PBG07,2,2013,8,7,0c1a,b,21,Orphulella,speciosa,4,7,13,12,11,10,12,6,2,5,82,
PBG07,2,2013,8,7,0c1a,b,40,Arphia,spp.,,,,1,,1,,,1,,3,
PBG07,2,2013,8,7,0c1a,b,41,Unknown,,,1,,1,,,,,,,2,
PBG07,2,2013,8,7,0c1a,b,51,Pardalophora,spp.,,,,,,,1,,,,1,
PBG07,2,2013,8,7,0c1a,b,56,Oecanthinae,spp.,,,,1,,,,,,,1,
PBG07,2,2013,8,7,0c1a,b,59,Tettigoniidae,spp.,,1,,,,,,,,,1,
PBG07,2,2013,8,7,0c1a,c,4,Hypochlora,alba,,,2,1,,,2,,,,5,
PBG07,2,2013,8,7,0c1a,c,5,Campylacantha,olivacea,,,,,,2,1,1,3,,7,
PBG07,2,2013,8,7,0c1a,c,7,Hesperotettix,viridis,,,,,1,,2,,,,3,
PBG07,2,2013,8,7,0c1a,c,9,Phoetaliotes,nebrascensis,4,,3,5,2,1,1,5,2,1,24,
PBG07,2,2013,8,7,0c1a,c,10,Melanoplus,scudderi,,,2,,,,,,,,2,
PBG07,2,2013,8,7,0c1a,c,12,Melanoplus,femurrubrum,1,7,7,7,14,12,4,3,,2,57,
PBG07,2,2013,8,7,0c1a,c,13,Melanoplus,packardii,,,2,,,1,,1,,,4,
PBG07,2,2013,8,7,0c1a,c,15,Melanoplus,keeleri,,2,5,1,,1,3,2,,1,15,
PBG07,2,2013,8,7,0c1a,c,16,Melanoplus,bivittatus,1,,1,,2,,,,1,,5,
PBG07,2,2013,8,7,0c1a,c,20,Syrbula,admirabilis,2,,1,1,,2,1,,3,1,11,
PBG07,2,2013,8,7,0c1a,c,21,Orphulella,speciosa,7,14,9,12,6,25,14,8,11,16,122,
PBG07,2,2013,8,7,0c1a,c,30,Mermiria,spp.,1,1,1,,2,,,1,5,3,14,
PBG07,2,2013,8,7,0c1a,c,33,Arphia,xanthoptera,,,,,1,,,,,,1,
PBG07,2,2013,8,7,0c1a,c,40,Arphia,spp.,,1,,2,,1,2,2,2,,10,
PBG07,2,2013,8,7,0c1a,c,41,Unknown,,,,,,,1,,1,,4,6,
PBG07,2,2013,8,7,0c1a,c,53,Boopedon,spp.,1,,,,,,,,,,1,
PBG07,2,2013,8,7,0c1a,c,56,Oecanthinae,spp.,,1,,,,,1,1,,,3,
PBG07,2,2013,8,7,0c1a,c,59,Tettigoniidae,spp.,,1,,2,1,,1,1,,,6,
PBG07,2,2013,8,7,0c1a,d,4,Hypochlora,alba,,,,1,3,,,,,,4,
PBG07,2,2013,8,7,0c1a,d,5,Campylacantha,olivacea,1,,1,,,,,,1,,3,
PBG07,2,2013,8,7,0c1a,d,7,Hesperotettix,viridis,1,,4,,,,4,,,1,10,
PBG07,2,2013,8,7,0c1a,d,9,Phoetaliotes,nebrascensis,5,4,5,5,4,6,5,8,1,3,46,
PBG07,2,2013,8,7,0c1a,d,10,Melanoplus,scudderi,,,1,,,,,,,,1,
PBG07,2,2013,8,7,0c1a,d,12,Melanoplus,femurrubrum,1,,5,,,4,,1,,2,13,
PBG07,2,2013,8,7,0c1a,d,15,Melanoplus,keeleri,2,5,6,4,2,,4,6,13,3,45,
PBG07,2,2013,8,7,0c1a,d,16,Melanoplus,bivittatus,,,,,,,1,,,,1,
PBG07,2,2013,8,7,0c1a,d,20,Syrbula,admirabilis,3,,,,1,2,,,,,6,
PBG07,2,2013,8,7,0c1a,d,21,Orphulella,speciosa,52,36,32,15,26,29,23,24,32,41,310,
PBG07,2,2013,8,7,0c1a,d,30,Mermiria,spp.,,1,1,,,,3,1,,,6,
PBG07,2,2013,8,7,0c1a,d,33,Arphia,xanthoptera,,,1,1,,1,,,,,3,
PBG07,2,2013,8,7,0c1a,d,40,Arphia,spp.,2,,,,,,,,,,2,
PBG07,2,2013,8,7,0c1a,d,41,Unknown,,,,1,,,,,,,,1,
PBG07,2,2013,8,7,0c1a,d,53,Boopedon,spp.,,,,1,,1,,,,,2,
PBG07,2,2013,8,7,0c1a,d,59,Tettigoniidae,spp.,3,1,,2,,2,1,,1,,10,
PBG07,2,2013,8,7,0c3c,a,4,Hypochlora,alba,,1,,,,,,,,,1,
PBG07,2,2013,8,7,0c3c,a,5,Campylacantha,olivacea,1,,,,1,,,,,,2,
PBG07,2,2013,8,7,0c3c,a,6,Hesperotettix,speciosus,1,,,,,,,,,,1,
PBG07,2,2013,8,7,0c3c,a,7,Hesperotettix,viridis,,1,,,2,1,,,,,4,
PBG07,2,2013,8,7,0c3c,a,9,Phoetaliotes,nebrascensis,1,1,4,1,2,1,1,2,1,,14,
PBG07,2,2013,8,7,0c3c,a,10,Melanoplus,scudderi,1,,1,,,,,,,,2,
PBG07,2,2013,8,7,0c3c,a,12,Melanoplus,femurrubrum,2,,,,,,,,,,2,
PBG07,2,2013,8,7,0c3c,a,13,Melanoplus,packardii,,,,,1,,,,,,1,
PBG07,2,2013,8,7,0c3c,a,15,Melanoplus,keeleri,,,,,1,,1,1,,3,6,
PBG07,2,2013,8,7,0c3c,a,20,Syrbula,admirabilis,1,,,1,,,,,1,2,5,
PBG07,2,2013,8,7,0c3c,a,21,Orphulella,speciosa,4,5,4,5,5,,2,4,5,11,45,
PBG07,2,2013,8,7,0c3c,a,29,Ageneotettix,deorum,2,,,,,,,,,,2,
PBG07,2,2013,8,7,0c3c,a,30,Mermiria,spp.,,1,2,,1,,,,,1,5,
PBG07,2,2013,8,7,0c3c,a,33,Arphia,xanthoptera,,,,,,,1,,,,1,
PBG07,2,2013,8,7,0c3c,a,42,Schistocerca,obscura,,,,,,1,,,,,1,
PBG07,2,2013,8,7,0c3c,a,53,Boopedon,spp.,,,1,,,,,,,,1,
PBG07,2,2013,8,7,0c3c,a,56,Oecanthinae,spp.,,1,2,,,,,1,,,4,
PBG07,2,2013,8,7,0c3c,a,58,Gryllidae,spp.,,,,,,,,,,1,1,
PBG07,2,2013,8,7,0c3c,a,59,Tettigoniidae,spp.,1,,1,3,,2,,1,2,,10,
PBG07,2,2013,8,7,0c3c,b,5,Campylacantha,olivacea,1,,,,3,1,3,,1,,9,
PBG07,2,2013,8,7,0c3c,b,7,Hesperotettix,viridis,1,,,2,1,,1,1,,,6,
PBG07,2,2013,8,7,0c3c,b,9,Phoetaliotes,nebrascensis,1,1,1,2,2,2,3,4,,1,17,
PBG07,2,2013,8,7,0c3c,b,10,Melanoplus,scudderi,,,,,2,,,,2,1,5,
PBG07,2,2013,8,7,0c3c,b,15,Melanoplus,keeleri,,,1,2,3,3,1,4,3,1,18,
PBG07,2,2013,8,7,0c3c,b,20,Syrbula,admirabilis,1,,,1,,1,,,,,3,
PBG07,2,2013,8,7,0c3c,b,21,Orphulella,speciosa,4,2,6,3,6,6,5,3,2,4,41,
PBG07,2,2013,8,7,0c3c,b,29,Ageneotettix,deorum,1,2,,,,1,,,1,,5,
PBG07,2,2013,8,7,0c3c,b,30,Mermiria,spp.,,3,,,,,,,,,3,
PBG07,2,2013,8,7,0c3c,b,33,Arphia,xanthoptera,1,,,,,,,1,,,2,
PBG07,2,2013,8,7,0c3c,b,41,Unknown,,,2,,,,,,,,,2,
PBG07,2,2013,8,7,0c3c,b,42,Schistocerca,obscura,,,1,,,,,1,,,2,
PBG07,2,2013,8,7,0c3c,b,51,Pardalophora,spp.,,1,,1,,,,,,,2,
PBG07,2,2013,8,7,0c3c,b,56,Oecanthinae,spp.,,,,,,2,,,1,,3,
PBG07,2,2013,8,7,0c3c,b,59,Tettigoniidae,spp.,1,,1,,1,3,1,2,1,,10,
PBG07,2,2013,8,7,0c3c,c,5,Campylacantha,olivacea,1,,1,,,,,,,1,3,
PBG07,2,2013,8,7,0c3c,c,6,Hesperotettix,speciosus,,,1,,,,,,,,1,
PBG07,2,2013,8,7,0c3c,c,7,Hesperotettix,viridis,,1,,,1,1,,,,,3,
PBG07,2,2013,8,7,0c3c,c,9,Phoetaliotes,nebrascensis,19,13,4,11,14,8,7,11,13,24,124,
PBG07,2,2013,8,7,0c3c,c,10,Melanoplus,scudderi,1,1,,2,1,2,1,,,1,9,
PBG07,2,2013,8,7,0c3c,c,12,Melanoplus,femurrubrum,,,,,,,1,,,,1,
PBG07,2,2013,8,7,0c3c,c,15,Melanoplus,keeleri,3,,5,1,2,2,2,,4,6,25,
PBG07,2,2013,8,7,0c3c,c,16,Melanoplus,bivittatus,1,,,,,,,,1,1,3,
PBG07,2,2013,8,7,0c3c,c,20,Syrbula,admirabilis,4,5,,1,,,,2,,2,14,
PBG07,2,2013,8,7,0c3c,c,21,Orphulella,speciosa,9,8,7,10,5,1,9,9,7,10,75,
PBG07,2,2013,8,7,0c3c,c,30,Mermiria,spp.,2,2,,1,1,,,2,2,3,13,
PBG07,2,2013,8,7,0c3c,c,40,Arphia,spp.,,1,,,,,,,,,1,
PBG07,2,2013,8,7,0c3c,c,41,Unknown,,1,,3,,1,,,,1,,6,
PBG07,2,2013,8,7,0c3c,c,42,Schistocerca,obscura,,,,,,,,,1,,1,
PBG07,2,2013,8,7,0c3c,c,53,Boopedon,spp.,,,,,,,,,,1,1,
PBG07,2,2013,8,7,0c3c,c,56,Oecanthinae,spp.,,,2,1,,1,1,,,,5,
PBG07,2,2013,8,7,0c3c,c,59,Tettigoniidae,spp.,2,1,1,2,,4,1,3,1,6,21,
PBG07,2,2013,8,7,0c3c,d,6,Hesperotettix,speciosus,,,,,,,,,1,,1,
PBG07,2,2013,8,7,0c3c,d,7,Hesperotettix,viridis,,,,,,,,1,,1,2,
PBG07,2,2013,8,7,0c3c,d,9,Phoetaliotes,nebrascensis,4,10,6,7,13,7,10,6,8,2,73,
PBG07,2,2013,8,7,0c3c,d,10,Melanoplus,scudderi,,,,1,1,,1,,1,2,6,
PBG07,2,2013,8,7,0c3c,d,12,Melanoplus,femurrubrum,,1,,,1,,,,,,2,
PBG07,2,2013,8,7,0c3c,d,15,Melanoplus,keeleri,3,3,2,3,1,3,3,,3,4,25,
PBG07,2,2013,8,7,0c3c,d,16,Melanoplus,bivittatus,,,2,1,,1,,1,,,5,
PBG07,2,2013,8,7,0c3c,d,20,Syrbula,admirabilis,5,1,1,2,,3,,1,2,3,18,
PBG07,2,2013,8,7,0c3c,d,21,Orphulella,speciosa,13,12,3,5,18,3,7,8,8,6,83,
