year,quarter,treatment,block,plot,subplot,subplot.t,res.mass,tot.nh4,tot.no3,res.nh4,res.no3,tot.n,res.n,daily.nh4,daily.no3,daily.n
2013,4,girdled,ridge,5,A,C,0.825,NA,NA,NA,NA,NA,NA,0.241,0.299,NA
2013,4,girdled,ridge,5,A,D,0.808,NA,NA,NA,NA,NA,NA,0.139,0.037,NA
2013,4,girdled,ridge,5,A,X,0.826,NA,NA,NA,NA,NA,NA,0.175,0.059,NA
2013,4,girdled,ridge,5,B,C,0.792,NA,NA,NA,NA,NA,NA,0.262,0.033,NA
2013,4,girdled,ridge,5,B,D,0.82,NA,NA,NA,NA,NA,NA,0.143,0.018,NA
2013,4,girdled,ridge,5,B,X,0.806,NA,NA,NA,NA,NA,NA,0.157,0.461,NA
2013,4,hemlock control,ridge,6,A,C,0.823,NA,NA,NA,NA,NA,NA,0.195,0.115,NA
2013,4,hemlock control,ridge,6,A,D,0.826,NA,NA,NA,NA,NA,NA,0.113,0.015,NA
2013,4,hemlock control,ridge,6,A,X,0.812,NA,NA,NA,NA,NA,NA,0.179,0.234,NA
2013,4,hemlock control,ridge,6,B,C,0.808,NA,NA,NA,NA,NA,NA,0.304,1.053,NA
2013,4,hemlock control,ridge,6,B,D,0.816,NA,NA,NA,NA,NA,NA,0.263,0.374,NA
2013,4,hemlock control,ridge,6,B,X,0.797,NA,NA,NA,NA,NA,NA,0.275,0.068,NA
2013,4,hardwood control,ridge,7,A,C,0.822,NA,NA,NA,NA,NA,NA,0.137,0.018,NA
2013,4,hardwood control,ridge,7,A,D,0.774,NA,NA,NA,NA,NA,NA,0.121,0.018,NA
2013,4,hardwood control,ridge,7,A,X,0.817,NA,NA,NA,NA,NA,NA,0.194,0.095,NA
2013,4,hardwood control,ridge,7,B,C,0.839,NA,NA,NA,NA,NA,NA,0.118,0.026,NA
2013,4,hardwood control,ridge,7,B,D,0.821,NA,NA,NA,NA,NA,NA,0.107,0.025,NA
2013,4,hardwood control,ridge,7,B,X,0.829,NA,NA,NA,NA,NA,NA,0.117,0.05,NA
2013,4,hardwood control,valley,8,A,C,0.821,NA,NA,NA,NA,NA,NA,1.317,1.815,NA
2013,4,hardwood control,valley,8,A,D,0.785,NA,NA,NA,NA,NA,NA,0.162,0.134,NA
2013,4,hardwood control,valley,8,A,X,0.826,NA,NA,NA,NA,NA,NA,0.2,0.119,NA
2013,4,hardwood control,valley,8,B,C,0.814,NA,NA,NA,NA,NA,NA,0.252,0.762,NA
2013,4,hardwood control,valley,8,B,D,0.809,NA,NA,NA,NA,NA,NA,0.12,0.034,NA
2013,4,hardwood control,valley,8,B,X,0.824,NA,NA,NA,NA,NA,NA,0.166,0.139,NA
2014,1,girdled,valley,1,A,C,0.869,NA,NA,NA,NA,NA,NA,0.217,0.105,NA
2014,1,girdled,valley,1,A,D,0.863,NA,NA,NA,NA,NA,NA,0.443,0.077,NA
2014,1,girdled,valley,1,A,X,0.911,NA,NA,NA,NA,NA,NA,0.186,0.179,NA
2014,1,girdled,valley,1,B,C,0.888,NA,NA,NA,NA,NA,NA,0.718,0.114,NA
2014,1,girdled,valley,1,B,D,0.897,NA,NA,NA,NA,NA,NA,0.387,0.125,NA
2014,1,girdled,valley,1,B,X,0.893,NA,NA,NA,NA,NA,NA,0.273,0.009,NA
2014,1,logged,valley,2,A,C,0.885,NA,NA,NA,NA,NA,NA,0.032,0.095,NA
2014,1,logged,valley,2,A,D,0.893,NA,NA,NA,NA,NA,NA,0.214,0.05,NA
2014,1,logged,valley,2,A,X,0.887,NA,NA,NA,NA,NA,NA,0.259,0.557,NA
2014,1,logged,valley,2,B,C,0.833,NA,NA,NA,NA,NA,NA,11.002,0.47,NA
2014,1,logged,valley,2,B,D,0.892,NA,NA,NA,NA,NA,NA,0.223,0.05,NA
2014,1,logged,valley,2,B,X,0.88,NA,NA,NA,NA,NA,NA,0.211,0.065,NA
2014,1,hemlock control,valley,3,A,C,0.875,NA,NA,NA,NA,NA,NA,0.219,0.071,NA
2014,1,hemlock control,valley,3,A,D,0.89,NA,NA,NA,NA,NA,NA,0.191,0.034,NA
2014,1,hemlock control,valley,3,A,X,0.884,NA,NA,NA,NA,NA,NA,0.985,0.386,NA
2014,1,hemlock control,valley,3,B,C,0.906,NA,NA,NA,NA,NA,NA,1.223,1.499,NA
2014,1,hemlock control,valley,3,B,D,0.883,NA,NA,NA,NA,NA,NA,0.993,0.667,NA
2014,1,hemlock control,valley,3,B,X,0.9,NA,NA,NA,NA,NA,NA,0.196,0.034,NA
2014,1,logged,ridge,4,A,C,0.893,NA,NA,NA,NA,NA,NA,0.479,0.473,NA
2014,1,logged,ridge,4,A,D,0.888,NA,NA,NA,NA,NA,NA,0.223,0.216,NA
2014,1,logged,ridge,4,A,X,0.897,NA,NA,NA,NA,NA,NA,0.531,0.75,NA
2014,1,logged,ridge,4,B,C,0.893,NA,NA,NA,NA,NA,NA,0.236,0.103,NA
2014,1,logged,ridge,4,B,D,0.907,NA,NA,NA,NA,NA,NA,0.19,0.012,NA
2014,1,logged,ridge,4,B,X,0.86,NA,NA,NA,NA,NA,NA,0.143,0.022,NA
2014,1,girdled,ridge,5,A,C,0.897,NA,NA,NA,NA,NA,NA,0.621,0.404,NA
2014,1,girdled,ridge,5,A,D,0.894,NA,NA,NA,NA,NA,NA,0.206,0.108,NA
2014,1,girdled,ridge,5,A,X,0.932,NA,NA,NA,NA,NA,NA,0.417,0.231,NA
2014,1,girdled,ridge,5,B,C,0.891,NA,NA,NA,NA,NA,NA,0.278,0.271,NA
2014,1,girdled,ridge,5,B,D,0.902,NA,NA,NA,NA,NA,NA,0.215,0.17,NA
2014,1,girdled,ridge,5,B,X,0.856,NA,NA,NA,NA,NA,NA,0.248,0.335,NA
2014,1,hemlock control,ridge,6,A,C,0.895,NA,NA,NA,NA,NA,NA,0.201,0.075,NA
2014,1,hemlock control,ridge,6,A,D,0.885,NA,NA,NA,NA,NA,NA,0.296,0.664,NA
2014,1,hemlock control,ridge,6,A,X,0.906,NA,NA,NA,NA,NA,NA,0.141,0.134,NA
2014,1,hemlock control,ridge,6,B,C,0.863,NA,NA,NA,NA,NA,NA,0.371,0.372,NA
2014,1,hemlock control,ridge,6,B,D,0.904,NA,NA,NA,NA,NA,NA,0.205,0.137,NA
2014,1,hemlock control,ridge,6,B,X,0.888,NA,NA,NA,NA,NA,NA,0.51,0.061,NA
2014,1,hardwood control,ridge,7,A,C,0.892,NA,NA,NA,NA,NA,NA,0.976,0.694,NA
2014,1,hardwood control,ridge,7,A,D,0.873,NA,NA,NA,NA,NA,NA,0.199,0.015,NA
2014,1,hardwood control,ridge,7,A,X,0.921,NA,NA,NA,NA,NA,NA,0.493,0.561,NA
2014,1,hardwood control,ridge,7,B,C,0.933,NA,NA,NA,NA,NA,NA,0.215,0.136,NA
2014,1,hardwood control,ridge,7,B,D,0.92,NA,NA,NA,NA,NA,NA,0.161,0.122,NA
2014,1,hardwood control,ridge,7,B,X,0.873,NA,NA,NA,NA,NA,NA,0.161,0.081,NA
2014,1,hardwood control,valley,8,A,C,0.897,NA,NA,NA,NA,NA,NA,26.976,7.939,NA
2014,1,hardwood control,valley,8,A,D,0.902,NA,NA,NA,NA,NA,NA,0.314,0.274,NA
2014,1,hardwood control,valley,8,A,X,0.872,NA,NA,NA,NA,NA,NA,0.165,0.037,NA
2014,1,hardwood control,valley,8,B,C,0.876,NA,NA,NA,NA,NA,NA,0.735,1.242,NA
2014,1,hardwood control,valley,8,B,D,0.912,NA,NA,NA,NA,NA,NA,0.355,0.608,NA
2014,1,hardwood control,valley,8,B,X,0.893,NA,NA,NA,NA,NA,NA,0.524,0.568,NA
2014,2,girdled,valley,1,A,C,0.914,NA,NA,NA,NA,NA,NA,0.304,0.373,NA
2014,2,girdled,valley,1,A,D,0.893,NA,NA,NA,NA,NA,NA,0.348,0.142,NA
2014,2,girdled,valley,1,A,X,0.912,NA,NA,NA,NA,NA,NA,0.145,0.248,NA
2014,2,girdled,valley,1,B,C,0.889,NA,NA,NA,NA,NA,NA,0.173,0.079,NA
2014,2,girdled,valley,1,B,D,0.896,NA,NA,NA,NA,NA,NA,27.742,1.921,NA
2014,2,girdled,valley,1,B,X,0.917,NA,NA,NA,NA,NA,NA,0.034,0.024,NA
2014,2,logged,valley,2,A,C,0.919,NA,NA,NA,NA,NA,NA,0.15,0.031,NA
2014,2,logged,valley,2,A,D,0.912,NA,NA,NA,NA,NA,NA,0.238,0.382,NA
2014,2,logged,valley,2,A,X,0.93,NA,NA,NA,NA,NA,NA,0.161,0.072,NA
2014,2,logged,valley,2,B,C,0.926,NA,NA,NA,NA,NA,NA,0.077,0.281,NA
2014,2,logged,valley,2,B,D,0.876,NA,NA,NA,NA,NA,NA,0.135,0.043,NA
2014,2,logged,valley,2,B,X,0.918,NA,NA,NA,NA,NA,NA,0.205,0.173,NA
2014,2,hemlock control,valley,3,A,C,0.902,NA,NA,NA,NA,NA,NA,0.213,0.126,NA
2014,2,hemlock control,valley,3,A,D,0.905,NA,NA,NA,NA,NA,NA,0.197,0.119,NA
2014,2,hemlock control,valley,3,A,X,0.919,NA,NA,NA,NA,NA,NA,0.357,0.184,NA
2014,2,hemlock control,valley,3,B,C,0.921,NA,NA,NA,NA,NA,NA,0.352,0.211,NA
2014,2,hemlock control,valley,3,B,D,0.884,NA,NA,NA,NA,NA,NA,1.611,1.88,NA
2014,2,hemlock control,valley,3,B,X,0.922,NA,NA,NA,NA,NA,NA,0.11,0.031,NA
2014,2,logged,ridge,4,A,C,0.91,NA,NA,NA,NA,NA,NA,0.083,0.03,NA
2014,2,logged,ridge,4,A,D,0.914,NA,NA,NA,NA,NA,NA,0.168,0.12,NA
2014,2,logged,ridge,4,A,X,0.922,NA,NA,NA,NA,NA,NA,0.118,0.056,NA
2014,2,logged,ridge,4,B,C,0.934,NA,NA,NA,NA,NA,NA,0.149,0.064,NA
2014,2,logged,ridge,4,B,D,0.899,NA,NA,NA,NA,NA,NA,0.221,0.216,NA
2014,2,logged,ridge,4,B,X,0.868,NA,NA,NA,NA,NA,NA,0.111,0.123,NA
2014,2,girdled,ridge,5,A,C,0.887,NA,NA,NA,NA,NA,NA,0.5,0.297,NA
2014,2,girdled,ridge,5,A,D,0.908,NA,NA,NA,NA,NA,NA,0.215,0.142,NA
2014,2,girdled,ridge,5,A,X,0.913,NA,NA,NA,NA,NA,NA,0.249,0.296,NA
2014,2,girdled,ridge,5,B,C,0.851,NA,NA,NA,NA,NA,NA,0.295,0.184,NA
2014,2,girdled,ridge,5,B,D,0.914,NA,NA,NA,NA,NA,NA,0.112,0.041,NA
2014,2,girdled,ridge,5,B,X,0.911,NA,NA,NA,NA,NA,NA,5.305,0.39,NA
2014,2,hemlock control,ridge,6,A,C,0.899,NA,NA,NA,NA,NA,NA,0.132,0.07,NA
2014,2,hemlock control,ridge,6,A,D,0.917,NA,NA,NA,NA,NA,NA,0.445,0.733,NA
2014,2,hemlock control,ridge,6,A,X,0.883,NA,NA,NA,NA,NA,NA,0.141,0.106,NA
2014,2,hemlock control,ridge,6,B,C,0.896,NA,NA,NA,NA,NA,NA,0.243,0.104,NA
2014,2,hemlock control,ridge,6,B,D,0.916,NA,NA,NA,NA,NA,NA,1.684,0.441,NA
2014,2,hemlock control,ridge,6,B,X,0.899,NA,NA,NA,NA,NA,NA,0.167,0.129,NA
2014,2,hardwood control,ridge,7,A,C,0.895,NA,NA,NA,NA,NA,NA,0.404,0.164,NA
2014,2,hardwood control,ridge,7,A,D,0.932,NA,NA,NA,NA,NA,NA,0.103,0.023,NA
2014,2,hardwood control,ridge,7,A,X,0.911,NA,NA,NA,NA,NA,NA,0.158,0.234,NA
2014,2,hardwood control,ridge,7,B,C,0.932,NA,NA,NA,NA,NA,NA,0.108,0.318,NA
2014,2,hardwood control,ridge,7,B,D,0.892,NA,NA,NA,NA,NA,NA,0.152,0.025,NA
2014,2,hardwood control,ridge,7,B,X,0.893,NA,NA,NA,NA,NA,NA,0.143,0.12,NA
2014,2,hardwood control,valley,8,A,C,0.913,NA,NA,NA,NA,NA,NA,52.141,23.398,NA
2014,2,hardwood control,valley,8,A,D,0.918,NA,NA,NA,NA,NA,NA,0.194,0.18,NA
2014,2,hardwood control,valley,8,A,X,0.89,NA,NA,NA,NA,NA,NA,0.092,0.036,NA
2014,2,hardwood control,valley,8,B,C,0.924,NA,NA,NA,NA,NA,NA,0.25,0.284,NA
2014,2,hardwood control,valley,8,B,D,0.877,NA,NA,NA,NA,NA,NA,0.088,0.155,NA
2014,2,hardwood control,valley,8,B,X,0.887,NA,NA,NA,NA,NA,NA,0.243,0.417,NA
2014,3,girdled,valley,1,A,C,0.918,NA,NA,NA,NA,NA,NA,0.065,0.015,NA
2014,3,girdled,valley,1,A,D,0.937,NA,NA,NA,NA,NA,NA,0.533,0.178,NA
2014,3,girdled,valley,1,A,X,0.905,NA,NA,NA,NA,NA,NA,0.042,0.155,NA
2014,3,girdled,valley,1,B,C,0.884,NA,NA,NA,NA,NA,NA,0.03,0.006,NA
2014,3,girdled,valley,1,B,D,0.893,NA,NA,NA,NA,NA,NA,0.071,0.151,NA
2014,3,girdled,valley,1,B,X,0.912,NA,NA,NA,NA,NA,NA,0.052,0.004,NA
2014,3,logged,valley,2,A,C,0.897,NA,NA,NA,NA,NA,NA,0.081,0.031,NA
2014,3,logged,valley,2,A,D,0.911,NA,NA,NA,NA,NA,NA,0.055,0.072,NA
2014,3,logged,valley,2,A,X,0.884,NA,NA,NA,NA,NA,NA,0.035,0.073,NA
2014,3,logged,valley,2,B,C,0.897,NA,NA,NA,NA,NA,NA,0.075,0.031,NA
2014,3,logged,valley,2,B,D,0.881,NA,NA,NA,NA,NA,NA,0.074,0.019,NA
2014,3,logged,valley,2,B,X,0.87,NA,NA,NA,NA,NA,NA,0.032,0.07,NA
2014,3,hemlock control,valley,3,A,C,0.901,NA,NA,NA,NA,NA,NA,0.24,0.103,NA
2014,3,hemlock control,valley,3,A,D,0.898,NA,NA,NA,NA,NA,NA,0.115,0.153,NA
2014,3,hemlock control,valley,3,A,X,0.898,NA,NA,NA,NA,NA,NA,0.034,0.011,NA
2014,3,hemlock control,valley,3,B,C,0.895,NA,NA,NA,NA,NA,NA,0.042,0.056,NA
2014,3,hemlock control,valley,3,B,D,0.923,NA,NA,NA,NA,NA,NA,0.051,0.021,NA
2014,3,hemlock control,valley,3,B,X,0.916,NA,NA,NA,NA,NA,NA,0.046,0.022,NA
2014,3,logged,ridge,4,A,C,0.892,NA,NA,NA,NA,NA,NA,0.023,0.017,NA
2014,3,logged,ridge,4,A,D,0.882,NA,NA,NA,NA,NA,NA,0.079,0.025,NA
2014,3,logged,ridge,4,A,X,0.885,NA,NA,NA,NA,NA,NA,0.026,0.016,NA
2014,3,logged,ridge,4,B,C,0.88,NA,NA,NA,NA,NA,NA,0.095,0.112,NA
2014,3,logged,ridge,4,B,D,0.913,NA,NA,NA,NA,NA,NA,0.328,0.729,NA
2014,3,logged,ridge,4,B,X,0.877,NA,NA,NA,NA,NA,NA,0.068,0.058,NA
2014,3,girdled,ridge,5,A,C,0.903,NA,NA,NA,NA,NA,NA,0.256,0.092,NA
2014,3,girdled,ridge,5,A,D,0.909,NA,NA,NA,NA,NA,NA,0.102,0.068,NA
2014,3,girdled,ridge,5,A,X,0.924,NA,NA,NA,NA,NA,NA,0.091,0.044,NA
2014,3,girdled,ridge,5,B,C,0.898,NA,NA,NA,NA,NA,NA,0.131,0.056,NA
2014,3,girdled,ridge,5,B,D,0.892,NA,NA,NA,NA,NA,NA,0.248,0.014,NA
2014,3,girdled,ridge,5,B,X,0.9,NA,NA,NA,NA,NA,NA,0.064,0.154,NA
2014,3,hemlock control,ridge,6,A,C,0.905,NA,NA,NA,NA,NA,NA,0.053,0.136,NA
2014,3,hemlock control,ridge,6,A,D,0.885,NA,NA,NA,NA,NA,NA,0.168,0.141,NA
2014,3,hemlock control,ridge,6,A,X,0.928,NA,NA,NA,NA,NA,NA,52.364,2.231,NA
2014,3,hemlock control,ridge,6,B,C,0.904,NA,NA,NA,NA,NA,NA,0.28,0.134,NA
2014,3,hemlock control,ridge,6,B,D,0.907,NA,NA,NA,NA,NA,NA,0.756,0.307,NA
2014,3,hemlock control,ridge,6,B,X,0.915,NA,NA,NA,NA,NA,NA,0.597,0.351,NA
2014,3,hardwood control,ridge,7,A,C,0.906,NA,NA,NA,NA,NA,NA,0.063,0.011,NA
2014,3,hardwood control,ridge,7,A,D,0.927,NA,NA,NA,NA,NA,NA,0.057,0.004,NA
2014,3,hardwood control,ridge,7,A,X,0.894,NA,NA,NA,NA,NA,NA,0.043,0.005,NA
2014,3,hardwood control,ridge,7,B,C,0.895,NA,NA,NA,NA,NA,NA,0.077,0.009,NA
2014,3,hardwood control,ridge,7,B,D,0.889,NA,NA,NA,NA,NA,NA,0.043,0.04,NA
2014,3,hardwood control,ridge,7,B,X,0.918,NA,NA,NA,NA,NA,NA,0.145,0.075,NA
2014,3,hardwood control,valley,8,A,C,0.949,NA,NA,NA,NA,NA,NA,0.627,3.113,NA
2014,3,hardwood control,valley,8,A,D,0.916,NA,NA,NA,NA,NA,NA,0.281,0.215,NA
2014,3,hardwood control,valley,8,A,X,0.829,NA,NA,NA,NA,NA,NA,0.056,0.001,NA
2014,3,hardwood control,valley,8,B,C,0.916,NA,NA,NA,NA,NA,NA,0.042,0.086,NA
2014,3,hardwood control,valley,8,B,D,0.902,NA,NA,NA,NA,NA,NA,0.063,0.025,NA
2014,3,hardwood control,valley,8,B,X,0.88,NA,NA,NA,NA,NA,NA,0.057,0.006,NA
2014,4,girdled,valley,1,A,C,0.875,NA,NA,NA,NA,NA,NA,0.441,0.356,NA
2014,4,girdled,valley,1,A,D,0.87,NA,NA,NA,NA,NA,NA,0.138,0,NA
2014,4,girdled,valley,1,A,X,1.002,NA,NA,NA,NA,NA,NA,0.123,0.2,NA
2014,4,girdled,valley,1,B,C,0.85,NA,NA,NA,NA,NA,NA,0.093,0.017,NA
2014,4,girdled,valley,1,B,D,0.859,NA,NA,NA,NA,NA,NA,0.533,0.893,NA
2014,4,girdled,valley,1,B,X,0.967,NA,NA,NA,NA,NA,NA,0.066,0,NA
2014,4,logged,valley,2,A,C,0.875,NA,NA,NA,NA,NA,NA,0.089,0,NA
2014,4,logged,valley,2,A,D,0.872,NA,NA,NA,NA,NA,NA,0.158,0.164,NA
2014,4,logged,valley,2,A,X,0.938,NA,NA,NA,NA,NA,NA,0.12,0,NA
2014,4,logged,valley,2,B,C,0.862,NA,NA,NA,NA,NA,NA,0.216,0.073,NA
2014,4,logged,valley,2,B,D,0.864,NA,NA,NA,NA,NA,NA,0.092,0.017,NA
2014,4,logged,valley,2,B,X,0.854,NA,NA,NA,NA,NA,NA,0.098,0.124,NA
2014,4,hemlock control,valley,3,A,C,0.853,NA,NA,NA,NA,NA,NA,0.163,0.141,NA
2014,4,hemlock control,valley,3,A,D,0.834,NA,NA,NA,NA,NA,NA,1.059,0.976,NA
2014,4,hemlock control,valley,3,A,X,0.883,NA,NA,NA,NA,NA,NA,0.11,0.235,NA
2014,4,hemlock control,valley,3,B,C,0.965,NA,NA,NA,NA,NA,NA,0.14,0.012,NA
2014,4,hemlock control,valley,3,B,D,0.877,NA,NA,NA,NA,NA,NA,0.14,0.35,NA
2014,4,hemlock control,valley,3,B,X,0.987,NA,NA,NA,NA,NA,NA,0.09,0.04,NA
2014,4,logged,ridge,4,A,C,0.88,NA,NA,NA,NA,NA,NA,4.983,0.082,NA
2014,4,logged,ridge,4,A,D,0.872,NA,NA,NA,NA,NA,NA,0.155,0.079,NA
2014,4,logged,ridge,4,A,X,0.877,NA,NA,NA,NA,NA,NA,0.165,0.08,NA
2014,4,logged,ridge,4,B,C,0.878,NA,NA,NA,NA,NA,NA,0.469,0.466,NA
2014,4,logged,ridge,4,B,D,0.862,NA,NA,NA,NA,NA,NA,0.184,0.463,NA
2014,4,logged,ridge,4,B,X,0.852,NA,NA,NA,NA,NA,NA,0.251,0.19,NA
2014,4,girdled,ridge,5,A,C,0.978,NA,NA,NA,NA,NA,NA,0.104,0,NA
2014,4,girdled,ridge,5,A,D,0.877,NA,NA,NA,NA,NA,NA,0.106,0.007,NA
2014,4,girdled,ridge,5,A,X,0.87,NA,NA,NA,NA,NA,NA,0.122,0.007,NA
2014,4,girdled,ridge,5,B,C,0.878,NA,NA,NA,NA,NA,NA,0.094,0.305,NA
2014,4,girdled,ridge,5,B,D,0.874,NA,NA,NA,NA,NA,NA,0.117,0.052,NA
2014,4,girdled,ridge,5,B,X,1.012,NA,NA,NA,NA,NA,NA,0.087,0.002,NA
2014,4,hemlock control,ridge,6,A,C,0.861,NA,NA,NA,NA,NA,NA,0.092,0,NA
2014,4,hemlock control,ridge,6,A,D,0.886,NA,NA,NA,NA,NA,NA,0.359,1.122,NA
2014,4,hemlock control,ridge,6,A,X,0.883,NA,NA,NA,NA,NA,NA,10.23,0.237,NA
2014,4,hemlock control,ridge,6,B,C,0.875,NA,NA,NA,NA,NA,NA,0.271,0.096,NA
2014,4,hemlock control,ridge,6,B,D,0.885,NA,NA,NA,NA,NA,NA,0.236,0.473,NA
2014,4,hemlock control,ridge,6,B,X,0.868,NA,NA,NA,NA,NA,NA,0.148,0.108,NA
2014,4,hardwood control,ridge,7,A,C,0.883,NA,NA,NA,NA,NA,NA,0.099,0.073,NA
2014,4,hardwood control,ridge,7,A,D,0.871,NA,NA,NA,NA,NA,NA,0.162,0.036,NA
2014,4,hardwood control,ridge,7,A,X,0.869,NA,NA,NA,NA,NA,NA,0.136,0.332,NA
2014,4,hardwood control,ridge,7,B,C,0.881,NA,NA,NA,NA,NA,NA,0.111,0.046,NA
2014,4,hardwood control,ridge,7,B,D,0.971,NA,NA,NA,NA,NA,NA,0.185,0.625,NA
2014,4,hardwood control,ridge,7,B,X,0.88,NA,NA,NA,NA,NA,NA,0.1,0.017,NA
2014,4,hardwood control,valley,8,A,C,0.864,NA,NA,NA,NA,NA,NA,0.42,0.269,NA
2014,4,hardwood control,valley,8,A,D,0.995,NA,NA,NA,NA,NA,NA,0.108,0.042,NA
2014,4,hardwood control,valley,8,A,X,0.866,NA,NA,NA,NA,NA,NA,0.101,0,NA
2014,4,hardwood control,valley,8,B,C,0.989,NA,NA,NA,NA,NA,NA,0.137,0.523,NA
2014,4,hardwood control,valley,8,B,D,0.957,NA,NA,NA,NA,NA,NA,0.343,0.791,NA
2014,4,hardwood control,valley,8,B,X,0.828,NA,NA,NA,NA,NA,NA,0.109,0.011,NA
