year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
1991,004D,b,noGrazing_fire04,hypochlora alba,5.5,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004D,b,noGrazing_fire04,hesperotet species,9.5,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004D,b,noGrazing_fire04,melanoplus scudderi,7.5,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004D,b,noGrazing_fire04,melanoplus femurrubr,1.5,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004D,b,noGrazing_fire04,melanoplus keeleri,4,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004D,b,noGrazing_fire04,pseudopoma brachypte,0.5,joern_2019,fire and grazing,T10,AI,,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,phoetaliot nebrascen,37,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,orphulella speciosa,30.5,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,hypochlora alba,2,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,hesperotet species,2.5,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,melanoplus scudderi,7,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,melanoplus femurrubr,3.5,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,melanoplus keeleri,15.5,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,melanoplus species,0.5,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
1991,004F,a,noGrazing_fire04,mermiria bivittata,4,joern_2019,fire and grazing,T10,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
