sampling.id,site,date,month,day,year,doy,cham,subs,treat,method,id,genus,species,n,caste,notes,pinned,warming,target.delta
27,DF,2011-08-11,8,11,2011,223,15,D,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Chamberless control,0
27,DF,2011-08-11,8,11,2011,223,15,D,Treat,Pitfall,LMN,Crematogaster,lineolata,2,Worker,NA,0,Chamberless control,0
27,DF,2011-08-11,8,11,2011,223,15,D,Treat,Pitfall,LMN,Formica,pallidefulva,1,Worker,NA,0,Chamberless control,0
27,DF,2011-08-11,8,11,2011,223,15,D,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,1,A,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,3.5
28,DF,2011-09-14,9,14,2011,257,1,A,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,3.5
28,DF,2011-09-14,9,14,2011,257,1,B,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3.5
28,DF,2011-09-14,9,14,2011,257,1,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,3.5
28,DF,2011-09-14,9,14,2011,257,1,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,3.5
28,DF,2011-09-14,9,14,2011,257,2,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,D,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,2,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,2,D,Treat,Pitfall,LMN,Camponotus,chromaiodes,6,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,3,A,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,C,Treat,Pitfall,LMN,Formica,pallidefulva,2,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,D,Treat,Pitfall,LMN,Camponotus,castaneus,2,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,3,D,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Heated,4.5
28,DF,2011-09-14,9,14,2011,257,4,A,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,2
28,DF,2011-09-14,9,14,2011,257,4,B,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,2
28,DF,2011-09-14,9,14,2011,257,4,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,2
28,DF,2011-09-14,9,14,2011,257,4,C,Treat,Pitfall,LMN,Solenopsis,molesta,2,Worker,NA,0,Heated,2
28,DF,2011-09-14,9,14,2011,257,4,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,2
28,DF,2011-09-14,9,14,2011,257,5,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,A,Treat,Pitfall,LMN,Camponotus,chromaiodes,2,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,A,Treat,Pitfall,LMN,Formica,pallidefulva,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,A,Treat,Pitfall,LMN,Myrmecina,americana,1,Queen,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,C,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,5,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,6,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,A,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,B,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,B,Treat,Pitfall,LMN,Formica,pallidefulva,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,C,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,2,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,C,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,D,Treat,Pitfall,LMN,Aphaenogaster,mariae,1,Queen,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,D,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,6,D,Treat,Pitfall,LMN,Temnothorax,pergandei,3,Worker,sp confirmed by Benoit Guinard,1,Heated,1.5
28,DF,2011-09-14,9,14,2011,257,7,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Solenopsis,molesta,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,B,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,C,Treat,Pitfall,LMN,Camponotus,castaneus,3,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,D,Treat,Pitfall,LMN,Camponotus,americanus,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,7,D,Treat,Pitfall,LMN,Crematogaster,ashmeadi,1,Worker,NA,0,Heated,3
28,DF,2011-09-14,9,14,2011,257,8,A,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,3,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,A,Treat,Pitfall,LMN,Camponotus,chromaiodes,1,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,c,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,c,Treat,Pitfall,LMN,Camponotus,castaneus,3,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,c,Treat,Pitfall,LMN,Formica,pallidefulva,1,Worker,NA,0,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5
28,DF,2011-09-14,9,14,2011,257,8,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5
28,DF,2011-09-14,9,14,2011,257,9,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,4,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,A,Treat,Pitfall,LMN,Solenopsis,molesta,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,B,Treat,Pitfall,LMN,Solenopsis,molesta,3,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,C,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,C,Treat,Pitfall,LMN,Camponotus,castaneus,2,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,C,Treat,Pitfall,LMN,Solenopsis,molesta,3,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,D,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,9,D,Treat,Pitfall,LMN,Crematogaster,ashmeadi,1,Worker,NA,0,Heated,5.5
28,DF,2011-09-14,9,14,2011,257,10,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,4,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,4,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,B,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,C,Treat,Pitfall,LMN,Camponotus,castaneus,3,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,C,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,2,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,7,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,D,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,3,Worker,NA,0,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,10,D,Treat,Pitfall,LMN,Neivamyrmex,texanus,3,Worker,sp confirmed by Benoit Guinard,1,Heated,2.5
28,DF,2011-09-14,9,14,2011,257,11,A,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,A,Treat,Pitfall,LMN,Formica,subsericea,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,C,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,C,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,9,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Camponotus,americanus,2,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Camponotus,castaneus,6,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Camponotus,chromaiodes,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Camponotus,pennsylvanicus,3,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,11,D,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Chamber Control,0
28,DF,2011-09-14,9,14,2011,257,12,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,B,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,C,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,3,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,C,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,C,Treat,Pitfall,LMN,Nylanderia,vividula,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,C,Treat,Pitfall,LMN,Solenopsis,molesta,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,12,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Heated,4
28,DF,2011-09-14,9,14,2011,257,13,A,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,A,Treat,Pitfall,LMN,Camponotus,castaneus,3,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,B,Treat,Pitfall,LMN,Crematogaster,ashmeadi,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,C,Treat,Pitfall,LMN,Formica,pallidefulva,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,13,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,3,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,3,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,B,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,B,Treat,Pitfall,LMN,Ponera,pennsylvanica,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,C,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,C,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,C,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,D,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,D,Treat,Pitfall,LMN,Camponotus,castaneus,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,D,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,14,D,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,A,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,B,Treat,Pitfall,LMN,Camponotus,castaneus,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,C,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,C,Treat,Pitfall,LMN,Myrmecina,americana,1,Queen,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,C,Treat,Pitfall,LMN,Pheidole,tysoni,2,Worker,sp confirmed by Benoit Guinard,1,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,D,Treat,Pitfall,LMN,Camponotus,castaneus,1,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,D,Treat,Pitfall,LMN,Crematogaster,lineolata,2,Worker,NA,0,Chamberless control,0
28,DF,2011-09-14,9,14,2011,257,15,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Chamberless control,0
29,DF,2011-10-26,10,26,2011,299,1,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,3.5
29,DF,2011-10-26,10,26,2011,299,1,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,3.5
29,DF,2011-10-26,10,26,2011,299,1,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3.5
29,DF,2011-10-26,10,26,2011,299,1,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,3.5
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,5,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Prenolepis,imparis,1,Queen,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Solenopsis,molesta,2,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,A,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,C,Treat,Pitfall,LMN,Prenolepis,imparis,5,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,2,D,Treat,Pitfall,LMN,Prenolepis,imparis,7,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,3,A,Treat,Pitfall,LMN,Temnothorax,curvispinosus,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,B,Treat,Pitfall,LMN,Prenolepis,imparis,8,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,C,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,D,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,D,Treat,Pitfall,LMN,Myrmecina,americana,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,D,Treat,Pitfall,LMN,Ponera,pennsylvanica,1,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,3,D,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Heated,4.5
29,DF,2011-10-26,10,26,2011,299,4,A,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,2
29,DF,2011-10-26,10,26,2011,299,4,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,2
29,DF,2011-10-26,10,26,2011,299,4,B,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,2
29,DF,2011-10-26,10,26,2011,299,4,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,2
29,DF,2011-10-26,10,26,2011,299,4,D,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Heated,2
29,DF,2011-10-26,10,26,2011,299,4,D,Treat,Pitfall,LMN,Prenolepis,imparis,4,Worker,NA,0,Heated,2
29,DF,2011-10-26,10,26,2011,299,5,A,Treat,Pitfall,LMN,Prenolepis,imparis,16,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,B,Treat,Pitfall,LMN,Aphaenogaster,carolinensis,1,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,B,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,C,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,D,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,5,D,Treat,Pitfall,LMN,Prenolepis,imparis,4,Worker,NA,0,Chamber Control,0
29,DF,2011-10-26,10,26,2011,299,6,A,Treat,Pitfall,LMN,Prenolepis,imparis,3,Worker,NA,0,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,6,A,Treat,Pitfall,LMN,Stenamma,impar,1,Worker,NA,0,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,6,B,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,1,Worker,NA,0,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,6,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,6,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,6,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,1.5
29,DF,2011-10-26,10,26,2011,299,7,A,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,3
29,DF,2011-10-26,10,26,2011,299,7,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,1,Worker,NA,0,Heated,3
29,DF,2011-10-26,10,26,2011,299,7,C,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,3
29,DF,2011-10-26,10,26,2011,299,7,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,3
29,DF,2011-10-26,10,26,2011,299,8,A,Treat,Pitfall,LMN,Aphaenogaster,lamellidens,1,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,8,A,Treat,Pitfall,LMN,Crematogaster,vermiculata,1,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,8,B,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,8,B,Treat,Pitfall,LMN,Prenolepis,imparis,6,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,8,C,Treat,Pitfall,LMN,Prenolepis,imparis,2,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,8,D,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5
29,DF,2011-10-26,10,26,2011,299,9,A,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
29,DF,2011-10-26,10,26,2011,299,9,B,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5.5
29,DF,2011-10-26,10,26,2011,299,9,C,Treat,Pitfall,LMN,Aphaenogaster,rudis,2,Worker,NA,0,Heated,5.5
29,DF,2011-10-26,10,26,2011,299,9,C,Treat,Pitfall,LMN,Crematogaster,lineolata,1,Worker,NA,0,Heated,5.5
29,DF,2011-10-26,10,26,2011,299,9,C,Treat,Pitfall,LMN,Prenolepis,imparis,1,Worker,NA,0,Heated,5.5
29,DF,2011-10-26,10,26,2011,299,9,D,Treat,Pitfall,NA,NA,NA,0,NA,NA,NA,Heated,5.5
