Period,Year,Month,Creek,Nutrient,Branch,Fish,Transect,Habitat,Rep,num Fabricia sabella,num Manayunkia aestuarina,num Nereis diversicolor,num Eteone heteropoda,num Captiella capitata,num Streblospio benedicti,num Polydora cornuta,num Pygospio elegans,num Marenzelleria viridis,num Hobsonia florida,num Orbiniidae,num Total polychaetes,num Paranais litoralis,num Tubificoides benedeni,num Tubificoides wasselli,num Tubificoides brownae,num Monopylephorus sp.,num Psammoryctides sp.,num Cernosvitoviella immota,num other_enchytraeids,num Unidentified oligochaetes,Total Oligochaetes,num amphipods,num talitrid amphipods,num Orchestia grillus,num gamarid amphipods,Total amphipods,num Littorophiloscia vittata,num Erichsonella attenuata,num Edotea triloba,num Hargeria rapax,num Ceratopogonidae,num Tabanidae,num Dolichopodidae,num Insect,Total Insect,num Isopoda,num Cyathura polita,Total Isopoda,num mussels,num Geukensia demissa,num Bivalve,Total Bivalve,num Melampus b.,num Gastropoda,num Mites,num Ostracod,num Springtail,num Psuedoscorpion,num Spider,num Turbellaria,num flatworm,total flatworm,num Nematostella vectensis,num  Actiniaria,total  Actiniaria,num Nemertea,num Oxyurostylis smithi,num unknown,num Limulus
After,2004,August,West,Reference,R,Low,1,SP,1,0,4,0,0,0,0,0,0,0,0,0,4,1,0,8,0,0,0,4,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,1,SP,2,0,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,SP,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,SP,1,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,SP,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,1,SP,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,1,SP,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,2,SP,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,2,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,3,SP,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,3,SP,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,SP,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,SP,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,SP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,SP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,1,SSA,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,1,SSA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,SSA,1,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,2,0,0,9,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,SSA,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,SSA,1,0,1,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,3,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,SSA,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,SSA,1,0,3,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,SSA,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,SSA,1,0,14,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,24,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,SSA,2,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,SSA,1,0,2,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,SSA,2,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,1,TSA,1,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,1,TSA,2,0,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,67,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,TSA,1,1,14,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,117,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,2,TSA,2,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,TSA,1,4,60,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,74,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,August,West,Reference,R,Low,3,TSA,2,10,73,0,0,0,2,0,0,0,0,0,85,7,0,0,0,0,0,103,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,1,TSA,1,0,7,0,0,3,0,2,0,0,0,0,12,3,0,0,0,0,0,94,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,1,TSA,2,14,31,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,58,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,2,TSA,1,7,23,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,34,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,2,TSA,2,3,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,3,TSA,1,0,2,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,106,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,July,West,Reference,R,Low,3,TSA,2,2,13,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,TSA,1,4,37,0,0,0,3,1,0,0,0,0,45,1,0,0,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,1,TSA,2,7,94,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,69,8,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,TSA,1,2,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,2,TSA,2,6,90,0,0,2,0,0,1,0,0,0,99,2,0,0,0,0,0,124,10,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,TSA,1,2,28,0,0,1,0,1,0,0,0,0,32,0,0,0,0,0,0,61,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2004,June,West,Reference,R,Low,3,TSA,2,8,21,0,0,2,0,0,4,0,0,0,35,0,0,0,0,0,0,61,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,CW,1,3,10,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,CW,2,4,23,0,0,1,2,0,0,0,0,0,30,41,0,0,0,0,0,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,CW,3,14,83,0,0,0,4,1,0,0,0,0,102,29,0,0,0,0,0,51,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,2,CW,1,3,83,0,0,2,0,0,0,0,0,0,88,8,0,0,0,0,0,15,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,2,CW,2,6,106,0,0,3,0,0,0,0,0,0,115,2,0,0,0,0,0,13,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,2,CW,3,91,113,0,0,2,0,0,0,0,0,0,206,5,0,0,0,0,0,65,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,1,CW,1,108,26,0,0,0,13,2,0,0,0,0,149,82,0,0,0,0,0,31,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,1,CW,2,155,2,2,0,0,17,11,47,0,0,0,234,87,0,0,0,0,0,9,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,1,CW,3,11,2,0,0,0,1,5,0,0,0,0,19,21,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,2,CW,1,95,17,0,0,0,9,7,0,0,0,0,128,44,0,0,0,0,0,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,2,CW,2,101,47,1,0,2,2,5,0,0,0,0,158,79,0,0,0,0,0,53,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Clubhead,Fertilized,L,Ambient,2,CW,3,204,72,2,0,1,2,7,3,0,0,0,291,69,0,0,0,0,0,9,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,1,CW,1,9,49,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,1,CW,2,61,129,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,9,2,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,1,CW,3,104,367,1,0,0,3,18,3,0,0,0,496,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,2,CW,1,29,195,0,0,0,0,0,11,0,0,0,235,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,2,CW,2,17,177,0,0,1,2,0,0,0,0,0,197,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Clubhead,Fertilized,L,Ambient,2,CW,3,8,49,0,0,1,0,0,0,0,0,0,58,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,1,CW,1,5,6,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,56,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,1,CW,2,14,24,0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,72,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,1,CW,3,7,4,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,31,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,2,CW,1,0,33,0,0,0,0,0,0,0,0,0,33,42,0,0,0,0,0,32,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,2,CW,2,0,19,0,0,0,0,0,0,0,0,0,19,30,0,0,0,0,0,37,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Sweeney,Fertilized,L,Ambient,2,CW,3,0,3,0,0,4,2,0,0,0,0,0,9,44,0,0,0,0,0,59,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,1,CW,1,0,66,0,0,0,0,0,0,0,0,0,66,48,0,0,0,0,0,64,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,1,CW,2,5,138,0,0,0,0,0,0,0,0,0,143,123,1,0,0,0,0,62,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,1,CW,3,7,175,0,0,0,0,0,0,0,0,0,182,131,0,0,0,0,0,87,1,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,2,CW,1,0,2,0,0,0,0,0,0,0,0,0,2,133,0,0,0,0,0,72,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,2,CW,2,0,14,0,0,0,0,0,0,0,0,0,14,148,0,0,0,0,0,64,1,0,213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,June,Sweeney,Fertilized,L,Ambient,2,CW,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,31,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,1,CW,1,81,316,0,0,0,0,0,9,0,0,0,406,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,1,CW,2,15,662,0,0,3,0,0,24,0,0,0,704,0,1,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,1,CW,3,24,278,1,0,0,0,0,0,0,0,0,303,1,0,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,2,CW,1,0,19,0,0,0,5,13,0,0,0,0,37,1,0,1,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,2,CW,2,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,September,Sweeney,Fertilized,L,Ambient,2,CW,3,0,5,2,0,0,3,8,0,0,0,0,18,4,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,MF,1,0,1,0,0,0,23,0,0,0,0,0,24,0,0,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,MF,2,0,3,0,0,0,59,0,0,0,0,0,62,0,0,1,6,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,1,MF,3,0,3,1,0,0,71,0,0,0,0,0,75,0,0,6,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,2,MF,1,0,3,0,0,0,113,0,0,0,0,0,116,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After,2005,July,Clubhead,Fertilized,L,Ambient,2,MF,2,0,11,1,0,0,94,0,0,0,0,0,106,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
