year,site,block,plot,subplot,treatment,species,value,dataset_id,timepoints,design,time_since_disturbance,treatment_type,realm,taxon,metric,unit,comment
2003,West,CW,3,1,fish manipulation,Fabricia.sabella,23.3333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Manayunkia.aestuarina,15,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Captiella.capitata,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Streblospio.benedicti,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Polydora.cornuta,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Total.polychaetes,39.6666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Paranais.litoralis,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Cernosvitoviella.immota,24.3333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,other_enchytraeids,0.333333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,CW,3,1,fish manipulation,Hargeria.rapax,1.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Manayunkia.aestuarina,1,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Nereis.diversicolor,3.33333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Eteone.heteropoda,1,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Streblospio.benedicti,8.33333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Polydora.cornuta,3,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Pygospio.elegans,0.666666666666667,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Total.polychaetes,17.3333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Paranais.litoralis,0.333333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Tubificoides.benedeni,0.333333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Tubificoides.wasselli,2.33333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Tubificoides.brownae,6,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Monopylephorus.sp.,13.6666666666667,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,control,Hargeria.rapax,0.333333333333333,johnson_2019,T1,BC,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Fabricia.sabella,2.33333333333333,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Manayunkia.aestuarina,14,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Nereis.diversicolor,0.666666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Streblospio.benedicti,34.6666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Polydora.cornuta,1,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2003,West,MF,1,1,fish manipulation,Pygospio.elegans,8.66666666666667,johnson_2019,T1,BI,,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
