lakeid,year4,sample_date,station,species_code,species,number_per_liter
"LR",1993,1993-09-13,2,61801,"KERATELLA COCHLEARIS",3.93
"LR",1993,1993-07-19,2,63603,"TRICHOCERCA CYLINDRICA",33.94
"LR",1993,1993-07-19,2,63612,"TRICHOCERCA MULTICRINIS",2.20
"LR",1993,1993-08-02,2,10000,"COPEPOD NAUPLII",32.57
"LR",1993,1993-08-02,2,20601,"MESOCYCLOPS EDAX",2.13
"LR",1993,1993-08-02,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.98
"LR",1993,1993-08-02,2,30402,"LEPTODIAPTOMUS MINUTUS",8.11
"LR",1993,1993-08-02,2,50700,"BOSMINIDAE",2.16
"LR",1993,1993-08-02,2,51105,"DAPHNIA PARVULA",0.10
"LR",1993,1993-08-02,2,51202,"DIAPHANOSOMA BIRGEI",1.30
"LR",1993,1993-08-02,2,51801,"HOLOPEDIUM GIBBERUM",2.90
"LR",1993,1993-08-02,2,60202,"ASCOMORPHA OVALIS",0.60
"LR",1993,1993-08-02,2,60900,"CONOCHILUS",0.05
"LR",1993,1993-08-02,2,61502,"GASTROPUS STYLIFER",21.92
"LR",1993,1993-08-02,2,61701,"KELLICOTTIA BOSTONIENSIS",0.68
"LR",1993,1993-08-02,2,61702,"KELLICOTTIA LONGISPINA",4.15
"LR",1993,1993-08-02,2,61801,"KERATELLA COCHLEARIS",10.15
"LR",1993,1993-08-02,2,61803,"KERATELLA CRASSA",5.92
"LR",1993,1993-08-02,2,61808,"KERATELLA TAUROCEPHALA",25.02
"LR",1993,1993-08-02,2,61900,"LECANE",2.95
"LR",1993,1993-08-02,2,63004,"POLYARTHRA REMATA",35.84
"LR",1993,1993-08-02,2,63005,"POLYARTHRA VULGARIS",161.22
"LR",1993,1993-08-02,2,63602,"TRICHOCERCA BIROSTRIS",0.05
"LR",1993,1993-08-30,2,10000,"COPEPOD NAUPLII",47.07
"LR",1993,1993-08-30,2,20601,"MESOCYCLOPS EDAX",4.17
"LR",1993,1993-08-30,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.91
"LR",1993,1993-08-30,2,30402,"LEPTODIAPTOMUS MINUTUS",11.88
"LR",1993,1993-08-30,2,51100,"DAPHNIA",0.05
"LR",1993,1993-08-30,2,51105,"DAPHNIA PARVULA",0.61
"LR",1993,1993-08-30,2,51202,"DIAPHANOSOMA BIRGEI",1.57
"LR",1993,1993-08-30,2,51801,"HOLOPEDIUM GIBBERUM",3.10
"LR",1993,1993-08-30,2,60202,"ASCOMORPHA OVALIS",1.25
"LR",1993,1993-07-05,2,60601,"COLLOTHECA MUTABILIS",32.97
"LR",1993,1993-07-05,2,60800,"CONOCHILOIDES",0.97
"LR",1993,1993-07-05,2,60900,"CONOCHILUS",2.88
"LR",1993,1993-07-05,2,61502,"GASTROPUS STYLIFER",43.64
"LR",1993,1993-07-05,2,61701,"KELLICOTTIA BOSTONIENSIS",0.05
"LR",1993,1993-07-05,2,61702,"KELLICOTTIA LONGISPINA",40.34
"LR",1993,1993-07-05,2,61801,"KERATELLA COCHLEARIS",121.86
"LR",1993,1993-07-05,2,61803,"KERATELLA CRASSA",8.15
"LR",1993,1993-07-05,2,61808,"KERATELLA TAUROCEPHALA",142.02
"LR",1993,1993-07-05,2,61900,"LECANE",0.90
"LR",1993,1993-07-05,2,63004,"POLYARTHRA REMATA",6.81
"LR",1993,1993-07-05,2,63005,"POLYARTHRA VULGARIS",50.81
"LR",1993,1993-07-05,2,63603,"TRICHOCERCA CYLINDRICA",28.17
"LR",1993,1993-07-05,2,63612,"TRICHOCERCA MULTICRINIS",2.55
"LR",1993,1993-07-19,2,10000,"COPEPOD NAUPLII",32.26
"LR",1993,1993-07-19,2,20601,"MESOCYCLOPS EDAX",4.39
"LR",1993,1993-07-19,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.14
"LR",1993,1993-07-19,2,30402,"LEPTODIAPTOMUS MINUTUS",11.04
"LR",1993,1993-07-19,2,50700,"BOSMINIDAE",10.81
"LR",1993,1993-07-19,2,51105,"DAPHNIA PARVULA",0.42
"LR",1993,1993-07-19,2,51202,"DIAPHANOSOMA BIRGEI",2.69
"LR",1993,1993-07-19,2,51801,"HOLOPEDIUM GIBBERUM",11.41
"LR",1993,1993-07-19,2,60300,"ASPLANCHNA",1.17
"LR",1993,1993-07-19,2,60900,"CONOCHILUS",0.15
"LR",1993,1993-07-19,2,61502,"GASTROPUS STYLIFER",7.85
"LR",1993,1993-07-19,2,61702,"KELLICOTTIA LONGISPINA",1.44
"LR",1993,1993-07-19,2,61801,"KERATELLA COCHLEARIS",29.39
"LR",1993,1993-07-19,2,61803,"KERATELLA CRASSA",17.24
"LR",1993,1993-07-19,2,61808,"KERATELLA TAUROCEPHALA",46.25
"LR",1993,1993-07-19,2,63004,"POLYARTHRA REMATA",10.21
"LR",1993,1993-07-19,2,63005,"POLYARTHRA VULGARIS",81.15
"LR",1993,1993-05-06,2,80000,"UNKNOWN",4.71
"LR",1993,1993-06-07,2,10000,"COPEPOD NAUPLII",30.20
"LR",1993,1993-06-07,2,20302,"DIACYCLOPS THOMASI",0.32
"LR",1993,1993-06-07,2,30402,"LEPTODIAPTOMUS MINUTUS",8.80
"LR",1993,1993-06-07,2,50700,"BOSMINIDAE",1.47
"LR",1993,1993-06-07,2,51102,"DAPHNIA DUBIA",0.82
"LR",1993,1993-06-07,2,51105,"DAPHNIA PARVULA",0.05
"LR",1993,1993-06-07,2,51202,"DIAPHANOSOMA BIRGEI",0.45
"LR",1993,1993-06-07,2,51801,"HOLOPEDIUM GIBBERUM",10.97
"LR",1993,1993-06-07,2,60300,"ASPLANCHNA",0.45
"LR",1993,1993-06-07,2,60900,"CONOCHILUS",0.05
"LR",1993,1993-06-07,2,61502,"GASTROPUS STYLIFER",40.63
"LR",1993,1993-06-07,2,61701,"KELLICOTTIA BOSTONIENSIS",8.44
"LR",1993,1993-06-07,2,61702,"KELLICOTTIA LONGISPINA",42.96
"LR",1993,1993-06-07,2,61801,"KERATELLA COCHLEARIS",218.20
"LR",1993,1993-06-07,2,61803,"KERATELLA CRASSA",36.66
"LR",1993,1993-06-07,2,61805,"KERATELLA HIEMALIS",2.30
"LR",1993,1993-06-07,2,61808,"KERATELLA TAUROCEPHALA",100.00
"LR",1993,1993-06-07,2,61900,"LECANE",0.90
"LR",1993,1993-06-07,2,63004,"POLYARTHRA REMATA",30.46
"LR",1993,1993-06-07,2,63005,"POLYARTHRA VULGARIS",41.72
"LR",1993,1993-06-07,2,63602,"TRICHOCERCA BIROSTRIS",0.10
"LR",1993,1993-06-07,2,63612,"TRICHOCERCA MULTICRINIS",0.85
"LR",1993,1993-07-05,2,10000,"COPEPOD NAUPLII",15.46
"LR",1993,1993-07-05,2,20601,"MESOCYCLOPS EDAX",0.05
"LR",1993,1993-07-05,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.05
"LR",1993,1993-07-05,2,30402,"LEPTODIAPTOMUS MINUTUS",0.99
"LR",1993,1993-07-05,2,51202,"DIAPHANOSOMA BIRGEI",0.37
"LR",1993,1993-07-05,2,51801,"HOLOPEDIUM GIBBERUM",8.31
"LR",1993,1993-07-05,2,60202,"ASCOMORPHA OVALIS",3.35
"LR",1993,1993-07-05,2,60300,"ASPLANCHNA",8.71
"LR",1993,1993-03-29,2,61808,"KERATELLA TAUROCEPHALA",9.45
"LR",1993,1993-03-29,2,62400,"MONOSTYLA",0.60
"LR",1993,1993-03-29,2,63004,"POLYARTHRA REMATA",0.60
"LR",1993,1993-03-29,2,63005,"POLYARTHRA VULGARIS",36.70
"LR",1993,1993-03-29,2,63400,"SYNCHAETA",0.10
"LR",1993,1993-03-29,2,63602,"TRICHOCERCA BIROSTRIS",0.60
"LR",1993,1993-03-29,2,80000,"UNKNOWN",63.66
"LR",1993,1993-05-06,2,10000,"COPEPOD NAUPLII",4.54
"LR",1993,1993-05-06,2,20302,"DIACYCLOPS THOMASI",21.24
"LR",1993,1993-05-06,2,20601,"MESOCYCLOPS EDAX",0.60
"LR",1993,1993-05-06,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.66
"LR",1993,1993-05-06,2,30402,"LEPTODIAPTOMUS MINUTUS",19.42
"LR",1993,1993-05-06,2,50700,"BOSMINIDAE",1.30
"LR",1993,1993-05-06,2,51105,"DAPHNIA PARVULA",0.32
"LR",1993,1993-05-06,2,51202,"DIAPHANOSOMA BIRGEI",0.32
"LR",1993,1993-05-06,2,51801,"HOLOPEDIUM GIBBERUM",1.20
"LR",1993,1993-05-06,2,60800,"CONOCHILOIDES",11.76
"LR",1993,1993-05-06,2,60900,"CONOCHILUS",73.27
"LR",1993,1993-05-06,2,61501,"GASTROPUS HYPTOPUS",5.62
"LR",1993,1993-05-06,2,61502,"GASTROPUS STYLIFER",129.28
"LR",1993,1993-05-06,2,61701,"KELLICOTTIA BOSTONIENSIS",2.09
"LR",1993,1993-05-06,2,61702,"KELLICOTTIA LONGISPINA",61.88
"LR",1993,1993-05-06,2,61801,"KERATELLA COCHLEARIS",354.97
"LR",1993,1993-05-06,2,61803,"KERATELLA CRASSA",15.61
"LR",1993,1993-05-06,2,61805,"KERATELLA HIEMALIS",25.41
"LR",1993,1993-05-06,2,61808,"KERATELLA TAUROCEPHALA",58.21
"LR",1993,1993-05-06,2,61900,"LECANE",0.60
"LR",1993,1993-05-06,2,62400,"MONOSTYLA",0.05
"LR",1993,1993-05-06,2,63001,"POLYARTHRA DOLICHOPTERA",0.29
"LR",1993,1993-05-06,2,63004,"POLYARTHRA REMATA",8.80
"LR",1993,1993-05-06,2,63005,"POLYARTHRA VULGARIS",63.54
"LR",1993,1993-05-06,2,63400,"SYNCHAETA",22.25
"LR",1993,1993-03-08,2,60900,"CONOCHILUS",20.51
"LR",1993,1993-03-08,2,61501,"GASTROPUS HYPTOPUS",37.74
"LR",1993,1993-03-08,2,61502,"GASTROPUS STYLIFER",238.28
"LR",1993,1993-03-08,2,61701,"KELLICOTTIA BOSTONIENSIS",0.75
"LR",1993,1993-03-08,2,61702,"KELLICOTTIA LONGISPINA",85.37
"LR",1993,1993-03-08,2,61801,"KERATELLA COCHLEARIS",91.88
"LR",1993,1993-03-08,2,61803,"KERATELLA CRASSA",29.72
"LR",1993,1993-03-08,2,61805,"KERATELLA HIEMALIS",6.49
"LR",1993,1993-03-08,2,61808,"KERATELLA TAUROCEPHALA",31.48
"LR",1993,1993-03-08,2,62400,"MONOSTYLA",0.05
"LR",1993,1993-03-08,2,63001,"POLYARTHRA DOLICHOPTERA",0.05
"LR",1993,1993-03-08,2,63004,"POLYARTHRA REMATA",0.75
"LR",1993,1993-03-08,2,63005,"POLYARTHRA VULGARIS",34.62
"LR",1993,1993-03-08,2,63400,"SYNCHAETA",0.85
"LR",1993,1993-03-08,2,63602,"TRICHOCERCA BIROSTRIS",0.10
"LR",1993,1993-03-08,2,80000,"UNKNOWN",11.96
"LR",1993,1993-03-29,2,10000,"COPEPOD NAUPLII",113.74
"LR",1993,1993-03-29,2,20302,"DIACYCLOPS THOMASI",0.97
"LR",1993,1993-03-29,2,20701,"ORTHOCYCLOPS MODESTUS",0.05
"LR",1993,1993-03-29,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",8.97
"LR",1993,1993-03-29,2,30402,"LEPTODIAPTOMUS MINUTUS",16.53
"LR",1993,1993-03-29,2,50700,"BOSMINIDAE",1.07
"LR",1993,1993-03-29,2,60800,"CONOCHILOIDES",4.19
"LR",1993,1993-03-29,2,60900,"CONOCHILUS",50.97
"LR",1993,1993-03-29,2,61501,"GASTROPUS HYPTOPUS",44.93
"LR",1993,1993-03-29,2,61502,"GASTROPUS STYLIFER",16.89
"LR",1993,1993-03-29,2,61701,"KELLICOTTIA BOSTONIENSIS",1.54
"LR",1993,1993-03-29,2,61702,"KELLICOTTIA LONGISPINA",27.18
"LR",1993,1993-03-29,2,61801,"KERATELLA COCHLEARIS",103.51
"LR",1993,1993-03-29,2,61803,"KERATELLA CRASSA",12.86
"LR",1993,1993-03-29,2,61805,"KERATELLA HIEMALIS",14.91
"LR",1992,1992-12-08,2,61808,"KERATELLA TAUROCEPHALA",70.05
"LR",1992,1992-12-08,2,63004,"POLYARTHRA REMATA",8.57
"LR",1992,1992-12-08,2,63005,"POLYARTHRA VULGARIS",122.92
"LR",1992,1992-12-08,2,63400,"SYNCHAETA",0.60
"LR",1992,1992-12-08,2,63602,"TRICHOCERCA BIROSTRIS",0.10
"LR",1993,1993-01-11,2,10000,"COPEPOD NAUPLII",127.65
"LR",1993,1993-01-11,2,20302,"DIACYCLOPS THOMASI",0.92
"LR",1993,1993-01-11,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.34
"LR",1993,1993-01-11,2,30402,"LEPTODIAPTOMUS MINUTUS",4.29
"LR",1993,1993-01-11,2,50700,"BOSMINIDAE",0.77
"LR",1993,1993-01-11,2,60800,"CONOCHILOIDES",0.10
"LR",1993,1993-01-11,2,60900,"CONOCHILUS",7.35
"LR",1993,1993-01-11,2,61501,"GASTROPUS HYPTOPUS",13.05
"LR",1993,1993-01-11,2,61502,"GASTROPUS STYLIFER",182.42
"LR",1993,1993-01-11,2,61701,"KELLICOTTIA BOSTONIENSIS",7.04
"LR",1993,1993-01-11,2,61702,"KELLICOTTIA LONGISPINA",28.41
"LR",1993,1993-01-11,2,61801,"KERATELLA COCHLEARIS",97.83
"LR",1993,1993-01-11,2,61803,"KERATELLA CRASSA",181.61
"LR",1993,1993-01-11,2,61805,"KERATELLA HIEMALIS",2.54
"LR",1993,1993-01-11,2,61808,"KERATELLA TAUROCEPHALA",25.38
"LR",1993,1993-01-11,2,61900,"LECANE",1.80
"LR",1993,1993-01-11,2,63004,"POLYARTHRA REMATA",2.84
"LR",1993,1993-01-11,2,63005,"POLYARTHRA VULGARIS",82.61
"LR",1993,1993-01-11,2,63602,"TRICHOCERCA BIROSTRIS",0.05
"LR",1993,1993-01-11,2,80000,"UNKNOWN",0.15
"LR",1993,1993-03-08,2,10000,"COPEPOD NAUPLII",119.57
"LR",1993,1993-03-08,2,20302,"DIACYCLOPS THOMASI",2.30
"LR",1993,1993-03-08,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",18.26
"LR",1993,1993-03-08,2,30402,"LEPTODIAPTOMUS MINUTUS",69.88
"LR",1993,1993-03-08,2,50700,"BOSMINIDAE",0.37
"LR",1993,1993-03-08,2,60800,"CONOCHILOIDES",1.83
"LR",1992,1992-10-26,2,51105,"DAPHNIA PARVULA",2.99
"LR",1992,1992-10-26,2,51801,"HOLOPEDIUM GIBBERUM",2.90
"LR",1992,1992-10-26,2,60601,"COLLOTHECA MUTABILIS",0.85
"LR",1992,1992-10-26,2,60900,"CONOCHILUS",1.45
"LR",1992,1992-10-26,2,61501,"GASTROPUS HYPTOPUS",0.70
"LR",1992,1992-10-26,2,61502,"GASTROPUS STYLIFER",43.35
"LR",1992,1992-10-26,2,61701,"KELLICOTTIA BOSTONIENSIS",7.46
"LR",1992,1992-10-26,2,61702,"KELLICOTTIA LONGISPINA",3.75
"LR",1992,1992-10-26,2,61801,"KERATELLA COCHLEARIS",17.20
"LR",1992,1992-10-26,2,61803,"KERATELLA CRASSA",127.12
"LR",1992,1992-10-26,2,61805,"KERATELLA HIEMALIS",0.65
"LR",1992,1992-10-26,2,61808,"KERATELLA TAUROCEPHALA",26.32
"LR",1992,1992-10-26,2,61900,"LECANE",0.60
"LR",1992,1992-10-26,2,63004,"POLYARTHRA REMATA",84.77
"LR",1992,1992-10-26,2,63005,"POLYARTHRA VULGARIS",57.49
"LR",1992,1992-10-26,2,63602,"TRICHOCERCA BIROSTRIS",0.05
"LR",1992,1992-10-26,2,63603,"TRICHOCERCA CYLINDRICA",0.05
"LR",1992,1992-12-08,2,10000,"COPEPOD NAUPLII",44.83
"LR",1992,1992-12-08,2,20302,"DIACYCLOPS THOMASI",4.24
"LR",1992,1992-12-08,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",13.10
"LR",1992,1992-12-08,2,30402,"LEPTODIAPTOMUS MINUTUS",3.22
"LR",1992,1992-12-08,2,50700,"BOSMINIDAE",6.68
"LR",1992,1992-12-08,2,51801,"HOLOPEDIUM GIBBERUM",0.60
"LR",1992,1992-12-08,2,60900,"CONOCHILUS",0.05
"LR",1992,1992-12-08,2,61501,"GASTROPUS HYPTOPUS",4.94
"LR",1992,1992-12-08,2,61502,"GASTROPUS STYLIFER",69.59
"LR",1992,1992-12-08,2,61701,"KELLICOTTIA BOSTONIENSIS",5.65
"LR",1992,1992-12-08,2,61702,"KELLICOTTIA LONGISPINA",13.60
"LR",1992,1992-12-08,2,61801,"KERATELLA COCHLEARIS",31.57
"LR",1992,1992-12-08,2,61803,"KERATELLA CRASSA",232.23
"LR",1992,1992-12-08,2,61805,"KERATELLA HIEMALIS",2.69
"LR",1992,1992-09-28,2,61808,"KERATELLA TAUROCEPHALA",40.14
"LR",1992,1992-09-28,2,63004,"POLYARTHRA REMATA",81.23
"LR",1992,1992-09-28,2,63005,"POLYARTHRA VULGARIS",32.29
"LR",1992,1992-10-12,2,10000,"COPEPOD NAUPLII",2.50
"LR",1992,1992-10-12,2,20302,"DIACYCLOPS THOMASI",9.20
"LR",1992,1992-10-12,2,20601,"MESOCYCLOPS EDAX",0.32
"LR",1992,1992-10-12,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5.53
"LR",1992,1992-10-12,2,30402,"LEPTODIAPTOMUS MINUTUS",2.64
"LR",1992,1992-10-12,2,50700,"BOSMINIDAE",4.90
"LR",1992,1992-10-12,2,51102,"DAPHNIA DUBIA",0.37
"LR",1992,1992-10-12,2,51105,"DAPHNIA PARVULA",2.97
"LR",1992,1992-10-12,2,51202,"DIAPHANOSOMA BIRGEI",0.45
"LR",1992,1992-10-12,2,51801,"HOLOPEDIUM GIBBERUM",4.10
"LR",1992,1992-10-12,2,60202,"ASCOMORPHA OVALIS",0.60
"LR",1992,1992-10-12,2,61501,"GASTROPUS HYPTOPUS",0.60
"LR",1992,1992-10-12,2,61502,"GASTROPUS STYLIFER",20.96
"LR",1992,1992-10-12,2,61701,"KELLICOTTIA BOSTONIENSIS",5.15
"LR",1992,1992-10-12,2,61702,"KELLICOTTIA LONGISPINA",0.05
"LR",1992,1992-10-12,2,61801,"KERATELLA COCHLEARIS",9.29
"LR",1992,1992-10-12,2,61803,"KERATELLA CRASSA",62.00
"LR",1992,1992-10-12,2,61808,"KERATELLA TAUROCEPHALA",35.14
"LR",1992,1992-10-12,2,63004,"POLYARTHRA REMATA",56.84
"LR",1992,1992-10-12,2,63005,"POLYARTHRA VULGARIS",26.91
"LR",1992,1992-10-12,2,63602,"TRICHOCERCA BIROSTRIS",0.85
"LR",1992,1992-10-26,2,10000,"COPEPOD NAUPLII",8.15
"LR",1992,1992-10-26,2,20302,"DIACYCLOPS THOMASI",3.57
"LR",1992,1992-10-26,2,20601,"MESOCYCLOPS EDAX",0.32
"LR",1992,1992-10-26,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.53
"LR",1992,1992-10-26,2,30402,"LEPTODIAPTOMUS MINUTUS",4.41
"LR",1992,1992-10-26,2,50700,"BOSMINIDAE",5.88
"LR",1992,1992-10-26,2,51102,"DAPHNIA DUBIA",0.32
"LR",1992,1992-09-16,2,51202,"DIAPHANOSOMA BIRGEI",0.32
"LR",1992,1992-09-16,2,51801,"HOLOPEDIUM GIBBERUM",0.45
"LR",1992,1992-09-16,2,60202,"ASCOMORPHA OVALIS",0.85
"LR",1992,1992-09-16,2,60601,"COLLOTHECA MUTABILIS",5.00
"LR",1992,1992-09-16,2,61502,"GASTROPUS STYLIFER",2.65
"LR",1992,1992-09-16,2,61701,"KELLICOTTIA BOSTONIENSIS",3.26
"LR",1992,1992-09-16,2,61801,"KERATELLA COCHLEARIS",27.73
"LR",1992,1992-09-16,2,61802,"KERATELLA COCHLEARIS F. TECTA",1.70
"LR",1992,1992-09-16,2,61803,"KERATELLA CRASSA",53.07
"LR",1992,1992-09-16,2,61808,"KERATELLA TAUROCEPHALA",17.97
"LR",1992,1992-09-16,2,61900,"LECANE",0.05
"LR",1992,1992-09-16,2,63004,"POLYARTHRA REMATA",177.08
"LR",1992,1992-09-16,2,63005,"POLYARTHRA VULGARIS",83.06
"LR",1992,1992-09-16,2,63603,"TRICHOCERCA CYLINDRICA",0.70
"LR",1992,1992-09-28,2,10000,"COPEPOD NAUPLII",12.60
"LR",1992,1992-09-28,2,20302,"DIACYCLOPS THOMASI",2.62
"LR",1992,1992-09-28,2,20601,"MESOCYCLOPS EDAX",2.59
"LR",1992,1992-09-28,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",11.57
"LR",1992,1992-09-28,2,30402,"LEPTODIAPTOMUS MINUTUS",3.05
"LR",1992,1992-09-28,2,50700,"BOSMINIDAE",2.52
"LR",1992,1992-09-28,2,51102,"DAPHNIA DUBIA",1.20
"LR",1992,1992-09-28,2,51105,"DAPHNIA PARVULA",2.97
"LR",1992,1992-09-28,2,51130,"DAPHNIA PULICARIA",0.45
"LR",1992,1992-09-28,2,51202,"DIAPHANOSOMA BIRGEI",0.60
"LR",1992,1992-09-28,2,51801,"HOLOPEDIUM GIBBERUM",1.47
"LR",1992,1992-09-28,2,60601,"COLLOTHECA MUTABILIS",1.30
"LR",1992,1992-09-28,2,61502,"GASTROPUS STYLIFER",3.35
"LR",1992,1992-09-28,2,61701,"KELLICOTTIA BOSTONIENSIS",2.29
"LR",1992,1992-09-28,2,61702,"KELLICOTTIA LONGISPINA",3.20
"LR",1992,1992-09-28,2,61801,"KERATELLA COCHLEARIS",16.00
"LR",1992,1992-09-28,2,61803,"KERATELLA CRASSA",60.78
"LR",1992,1992-08-04,2,61801,"KERATELLA COCHLEARIS",1.41
"LR",1992,1992-08-04,2,61802,"KERATELLA COCHLEARIS F. TECTA",0.60
"LR",1992,1992-08-04,2,61803,"KERATELLA CRASSA",9.95
"LR",1992,1992-08-04,2,61808,"KERATELLA TAUROCEPHALA",0.85
"LR",1992,1992-08-04,2,61900,"LECANE",1.55
"LR",1992,1992-08-04,2,63004,"POLYARTHRA REMATA",15.67
"LR",1992,1992-08-04,2,63005,"POLYARTHRA VULGARIS",185.55
"LR",1992,1992-08-04,2,63602,"TRICHOCERCA BIROSTRIS",0.60
"LR",1992,1992-08-04,2,63603,"TRICHOCERCA CYLINDRICA",5.00
"LR",1992,1992-08-04,2,80002,"UNKNOWN ROTIFER",0.85
"LR",1992,1992-08-17,2,10000,"COPEPOD NAUPLII",26.80
"LR",1992,1992-08-17,2,20601,"MESOCYCLOPS EDAX",4.11
"LR",1992,1992-08-17,2,30402,"LEPTODIAPTOMUS MINUTUS",0.96
"LR",1992,1992-08-17,2,51105,"DAPHNIA PARVULA",0.56
"LR",1992,1992-08-17,2,51202,"DIAPHANOSOMA BIRGEI",2.22
"LR",1992,1992-08-17,2,51801,"HOLOPEDIUM GIBBERUM",0.60
"LR",1992,1992-08-17,2,60800,"CONOCHILOIDES",0.05
"LR",1992,1992-08-17,2,61502,"GASTROPUS STYLIFER",22.17
"LR",1992,1992-08-17,2,61801,"KERATELLA COCHLEARIS",1.88
"LR",1992,1992-08-17,2,61803,"KERATELLA CRASSA",7.14
"LR",1992,1992-08-17,2,63004,"POLYARTHRA REMATA",17.25
"LR",1992,1992-08-17,2,63005,"POLYARTHRA VULGARIS",51.09
"LR",1992,1992-08-17,2,63603,"TRICHOCERCA CYLINDRICA",0.60
"LR",1992,1992-08-17,2,80002,"UNKNOWN ROTIFER",0.60
"LR",1992,1992-09-16,2,10000,"COPEPOD NAUPLII",12.40
"LR",1992,1992-09-16,2,20302,"DIACYCLOPS THOMASI",0.05
"LR",1992,1992-09-16,2,20601,"MESOCYCLOPS EDAX",8.26
"LR",1992,1992-09-16,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.50
"LR",1992,1992-09-16,2,30402,"LEPTODIAPTOMUS MINUTUS",2.67
"LR",1992,1992-09-16,2,51102,"DAPHNIA DUBIA",3.66
"LR",1992,1992-09-16,2,51105,"DAPHNIA PARVULA",3.63
"LR",1992,1992-07-20,2,30402,"LEPTODIAPTOMUS MINUTUS",1.37
"LR",1992,1992-07-20,2,50700,"BOSMINIDAE",1.10
"LR",1992,1992-07-20,2,51105,"DAPHNIA PARVULA",2.67
"LR",1992,1992-07-20,2,51202,"DIAPHANOSOMA BIRGEI",4.22
"LR",1992,1992-07-20,2,51801,"HOLOPEDIUM GIBBERUM",4.31
"LR",1992,1992-07-20,2,60202,"ASCOMORPHA OVALIS",2.05
"LR",1992,1992-07-20,2,60601,"COLLOTHECA MUTABILIS",2.90
"LR",1992,1992-07-20,2,60900,"CONOCHILUS",19.96
"LR",1992,1992-07-20,2,61502,"GASTROPUS STYLIFER",108.92
"LR",1992,1992-07-20,2,61801,"KERATELLA COCHLEARIS",6.00
"LR",1992,1992-07-20,2,61803,"KERATELLA CRASSA",67.72
"LR",1992,1992-07-20,2,61808,"KERATELLA TAUROCEPHALA",0.85
"LR",1992,1992-07-20,2,61900,"LECANE",1.50
"LR",1992,1992-07-20,2,63004,"POLYARTHRA REMATA",18.87
"LR",1992,1992-07-20,2,63005,"POLYARTHRA VULGARIS",146.58
"LR",1992,1992-07-20,2,63600,"TRICHOCERCA",0.60
"LR",1992,1992-07-20,2,63602,"TRICHOCERCA BIROSTRIS",0.05
"LR",1992,1992-07-20,2,63603,"TRICHOCERCA CYLINDRICA",49.34
"LR",1992,1992-07-20,2,63612,"TRICHOCERCA MULTICRINIS",1.45
"LR",1992,1992-08-04,2,10000,"COPEPOD NAUPLII",39.81
"LR",1992,1992-08-04,2,20601,"MESOCYCLOPS EDAX",5.18
"LR",1992,1992-08-04,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.23
"LR",1992,1992-08-04,2,30402,"LEPTODIAPTOMUS MINUTUS",1.62
"LR",1992,1992-08-04,2,50700,"BOSMINIDAE",1.30
"LR",1992,1992-08-04,2,51105,"DAPHNIA PARVULA",2.31
"LR",1992,1992-08-04,2,51202,"DIAPHANOSOMA BIRGEI",9.86
"LR",1992,1992-08-04,2,51801,"HOLOPEDIUM GIBBERUM",1.52
"LR",1992,1992-08-04,2,60202,"ASCOMORPHA OVALIS",0.65
"LR",1992,1992-08-04,2,60601,"COLLOTHECA MUTABILIS",1.45
"LR",1992,1992-08-04,2,60800,"CONOCHILOIDES",2.05
"LR",1992,1992-08-04,2,60900,"CONOCHILUS",53.27
"LR",1992,1992-08-04,2,61502,"GASTROPUS STYLIFER",31.46
"LR",1992,1992-06-22,2,63005,"POLYARTHRA VULGARIS",19.06
"LR",1992,1992-06-22,2,63400,"SYNCHAETA",0.05
"LR",1992,1992-06-22,2,63603,"TRICHOCERCA CYLINDRICA",20.06
"LR",1992,1992-06-22,2,63612,"TRICHOCERCA MULTICRINIS",0.65
"LR",1992,1992-06-22,2,80002,"UNKNOWN ROTIFER",0.60
"LR",1992,1992-07-09,2,10000,"COPEPOD NAUPLII",38.34
"LR",1992,1992-07-09,2,20601,"MESOCYCLOPS EDAX",3.04
"LR",1992,1992-07-09,2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.60
"LR",1992,1992-07-09,2,30402,"LEPTODIAPTOMUS MINUTUS",4.45
"LR",1992,1992-07-09,2,50700,"BOSMINIDAE",10.51
"LR",1992,1992-07-09,2,51000,"CHYDORUS",0.05
"LR",1992,1992-07-09,2,51105,"DAPHNIA PARVULA",1.76
"LR",1992,1992-07-09,2,51202,"DIAPHANOSOMA BIRGEI",1.52
"LR",1992,1992-07-09,2,51801,"HOLOPEDIUM GIBBERUM",21.06
